GeneName,R_033_C_Pp_yr2,R_036_C_Pp_yr2,R_045_C_Pp_yr2,R_048_C_Pp_yr2,R_049_La_Pp_yr2,R_051_C_Pp_yr2,R_052_La_Pp_yr2,R_054_C_Pp_yr2,R_057_C_Pp_yr2,R_058_La_Pp_yr2
isogroup05680_Ppor,0,0,9,2,2,1,1,2,3,0
isogroup05681_Ppor,0,0,0,4,1,0,0,2,5,0
isogroup05682_Ppor,0,0,9,7,1,0,0,3,9,9
isogroup05683_Ppor,0,0,0,4,0,0,0,0,0,0
isogroup05684_Ppor,0,0,0,2,0,0,0,1,3,2
isogroup05685_Ppor,2,0,10,9,4,0,2,9,15,4
isogroup05686_Ppor,0,0,6,0,1,0,0,1,1,3
isogroup05687_Ppor,0,0,0,0,0,0,0,3,0,0
isogroup05688_Ppor,0,0,5,3,3,0,1,6,6,7
isogroup05690_Ppor,32,0,1,1,1,0,3,2,6,12
isogroup05691_Ppor,0,0,4,0,0,0,0,1,3,1
isogroup05692_Ppor,0,0,4,0,0,0,0,0,7,2
isogroup05693_Ppor,0,0,0,0,0,0,0,0,0,1
isogroup05694_Ppor,37,0,4,10,1,0,0,6,26,0
isogroup05695_Ppor,0,0,0,2,0,0,0,2,6,1
isogroup05696_Ppor,0,0,0,2,0,0,1,1,5,0
isogroup05697_Ppor,23,0,1,6,4,0,3,17,10,16
isogroup05698_Ppor,0,0,75,2,0,0,0,2,7,2
isogroup05700_Ppor,9,0,4,4,3,0,2,5,7,2
isogroup05701_Ppor,6,0,10,1,2,0,0,13,19,1
isogroup05702_Ppor,0,0,3,6,2,0,0,7,7,4
isogroup05703_Ppor,0,0,9,3,1,0,0,1,4,1
isogroup05705_Ppor,0,0,0,0,1,0,0,1,10,0
isogroup05707_Ppor,6,0,0,1,2,0,0,3,3,2
isogroup05708_Ppor,0,0,14,7,3,1,0,6,30,7
isogroup05711_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup05713_Ppor,0,0,3,2,1,0,0,3,12,4
isogroup05714_Ppor,12,0,82,52,28,0,8,52,137,31
isogroup05715_Ppor,0,0,11,5,1,0,1,2,4,2
isogroup05716_Ppor,0,0,8,3,0,0,0,3,0,4
isogroup05717_Ppor,65,0,9,5,1,0,1,7,15,9
isogroup05718_Ppor,10,0,11,0,0,0,0,2,11,2
isogroup05719_Ppor,0,0,0,0,0,0,0,2,4,2
isogroup05720_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup05721_Ppor,15,0,28,0,2,0,0,8,22,4
isogroup05723_Ppor,3,0,1,3,2,0,0,7,8,3
isogroup05724_Ppor,57,0,3,0,0,0,1,1,0,2
isogroup05725_Ppor,0,0,0,5,7,0,8,2,20,13
isogroup05726_Ppor,0,0,27,12,4,0,2,13,37,11
isogroup05727_Ppor,8,0,0,0,2,0,3,2,9,1
isogroup05728_Ppor,0,0,7,10,2,0,1,2,5,6
isogroup05730_Ppor,0,0,2,3,3,0,3,2,3,7
isogroup05731_Ppor,0,0,7,0,0,0,1,0,1,1
isogroup05732_Ppor,61,1,66,60,30,0,61,54,164,82
isogroup05733_Ppor,16,0,28,35,4,0,5,24,55,22
isogroup05734_Ppor,0,0,12,6,3,0,1,4,6,2
isogroup05736_Ppor,0,0,7,5,1,0,1,7,10,1
isogroup05738_Ppor,0,0,0,7,4,0,1,4,4,2
isogroup05739_Ppor,10,0,15,7,4,0,3,4,24,10
isogroup05740_Ppor,0,0,14,0,1,0,0,0,1,1
isogroup05744_Ppor,14,8,4,6,1,1,8,17,9,3
isogroup05745_Ppor,0,0,2,3,0,0,0,0,5,3
isogroup05746_Ppor,117,1,27,26,19,0,5,26,36,22
isogroup05747_Ppor,149,1,143,53,29,4,29,62,93,71
isogroup05748_Ppor,0,0,19,17,4,0,2,10,33,11
isogroup05749_Ppor,0,0,10,7,0,2,2,1,7,2
isogroup05750_Ppor,0,0,5,3,0,0,1,4,9,2
isogroup05752_Ppor,0,0,4,1,0,0,0,1,1,5
isogroup05753_Ppor,20,0,1,6,1,0,0,4,6,6
isogroup05754_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup05755_Ppor,0,0,3,0,0,0,0,1,0,1
isogroup05756_Ppor,16,5,29,2,3,0,3,6,21,11
isogroup05759_Ppor,0,0,6,4,0,0,0,4,5,1
isogroup05760_Ppor,14,0,5,7,1,0,3,13,8,0
isogroup05761_Ppor,0,0,0,0,0,0,0,0,1,2
isogroup05763_Ppor,0,0,0,0,2,0,0,0,0,0
isogroup05766_Ppor,0,0,5,0,1,0,0,2,0,0
isogroup05767_Ppor,0,0,0,1,1,0,0,0,5,1
isogroup05769_Ppor,0,0,0,0,2,0,0,4,1,0
isogroup05772_Ppor,0,0,25,4,2,0,2,3,10,1
isogroup05773_Ppor,2,0,23,6,8,0,1,9,16,9
isogroup05774_Ppor,0,0,0,0,0,0,0,1,1,0
isogroup05775_Ppor,16,35,136,76,42,1,16,96,273,101
isogroup05776_Ppor,0,0,6,6,3,0,0,6,9,9
isogroup05778_Ppor,2,0,8,5,0,0,0,4,3,4
isogroup05779_Ppor,0,0,0,3,0,0,0,1,7,0
isogroup05780_Ppor,51,0,16,5,2,0,0,1,5,3
isogroup05781_Ppor,0,0,43,24,13,0,2,29,70,22
isogroup05782_Ppor,12,0,17,6,4,0,6,3,16,7
isogroup05783_Ppor,0,4,1,5,2,0,3,5,16,4
isogroup05785_Ppor,0,1,4,4,0,0,0,1,0,1
isogroup05786_Ppor,0,0,6,1,1,0,0,0,7,0
isogroup05787_Ppor,0,0,0,0,0,0,1,0,0,0
isogroup05788_Ppor,0,0,0,0,0,0,0,2,1,3
isogroup05789_Ppor,0,0,4,4,1,0,2,4,7,7
isogroup05790_Ppor,0,0,31,26,4,0,2,7,41,9
isogroup05792_Ppor,14,0,2,5,1,0,1,3,5,4
isogroup05794_Ppor,10,0,11,12,10,0,1,9,41,15
isogroup05795_Ppor,0,0,0,0,0,0,0,2,12,1
isogroup05796_Ppor,0,0,0,0,1,0,0,0,2,0
isogroup05797_Ppor,0,0,0,1,0,0,1,0,1,4
isogroup05798_Ppor,0,0,3,1,1,0,1,4,8,3
isogroup05799_Ppor,1,0,5,7,4,0,2,6,22,5
isogroup05800_Ppor,24,0,21,26,14,0,5,41,63,17
isogroup05801_Ppor,0,8,1,7,5,0,3,4,10,5
isogroup05802_Ppor,0,0,2,3,4,0,1,2,24,11
isogroup05803_Ppor,0,0,0,1,0,0,0,5,5,1
isogroup05804_Ppor,0,0,1,1,0,0,0,3,8,3
isogroup05805_Ppor,0,0,4,0,1,0,0,5,10,1
isogroup05807_Ppor,20,0,7,1,0,0,1,0,1,1
isogroup05808_Ppor,0,0,9,6,2,0,1,8,12,6
isogroup05810_Ppor,0,0,4,1,0,0,0,4,4,6
isogroup05811_Ppor,0,0,0,4,0,0,0,2,6,0
isogroup05812_Ppor,1,0,13,0,1,0,0,1,6,7
isogroup05814_Ppor,0,0,6,8,1,0,0,4,15,7
isogroup05816_Ppor,0,0,8,2,0,0,0,5,2,2
isogroup05817_Ppor,0,0,0,0,0,0,0,0,4,1
isogroup05820_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup05822_Ppor,13,0,19,12,6,0,6,23,24,19
isogroup05823_Ppor,0,0,0,1,0,0,0,0,0,0
isogroup05824_Ppor,0,0,16,0,0,0,0,6,2,3
isogroup05826_Ppor,0,0,2,0,1,0,2,2,4,0
isogroup05827_Ppor,24,0,7,3,3,1,3,6,23,19
isogroup05828_Ppor,0,0,11,2,0,0,1,3,6,0
isogroup05831_Ppor,0,0,0,1,1,0,1,2,10,2
isogroup05832_Ppor,0,0,17,5,2,0,2,14,19,12
isogroup05833_Ppor,0,0,3,1,0,0,1,2,5,5
isogroup05834_Ppor,0,0,1,2,0,0,0,1,7,3
isogroup05835_Ppor,0,0,0,4,0,0,0,0,3,0
isogroup05836_Ppor,0,0,12,2,0,0,0,0,0,3
isogroup05837_Ppor,0,0,1,0,0,0,0,3,10,2
isogroup05838_Ppor,0,0,4,5,0,0,0,2,1,3
isogroup05840_Ppor,0,0,1,4,0,0,0,2,3,3
isogroup05841_Ppor,0,0,1,2,1,0,5,4,5,0
isogroup05842_Ppor,0,0,8,1,0,0,0,3,4,1
isogroup05843_Ppor,0,0,3,2,0,0,0,3,3,1
isogroup05844_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup05846_Ppor,0,0,2,0,0,0,0,1,8,3
isogroup05848_Ppor,0,0,2,2,1,1,0,9,4,2
isogroup05849_Ppor,0,0,0,2,0,0,0,3,4,2
isogroup05850_Ppor,0,0,2,0,0,0,0,0,0,0
isogroup05851_Ppor,11,0,0,0,0,0,0,0,0,1
isogroup05852_Ppor,0,0,1,0,0,0,0,0,0,3
isogroup05853_Ppor,11,0,7,9,2,0,1,4,4,4
isogroup05854_Ppor,0,0,2,2,1,0,0,1,2,2
isogroup05855_Ppor,0,0,0,0,0,0,0,0,2,0
isogroup05856_Ppor,0,0,0,0,0,0,1,0,2,0
isogroup05857_Ppor,23,0,16,3,1,0,0,1,6,1
isogroup05858_Ppor,0,0,9,7,1,0,3,6,8,4
isogroup05861_Ppor,35,0,54,26,18,0,4,28,69,17
isogroup05862_Ppor,0,0,2,1,1,0,1,3,2,0
isogroup05864_Ppor,0,0,11,2,1,0,1,3,3,0
isogroup05865_Ppor,20,0,11,3,1,0,2,5,8,4
isogroup05866_Ppor,0,0,5,0,2,0,0,2,5,9
isogroup05868_Ppor,0,0,7,2,2,0,0,1,2,4
isogroup05869_Ppor,1,0,45,7,2,0,3,12,22,8
isogroup05871_Ppor,0,0,2,7,2,0,1,1,5,4
isogroup05872_Ppor,0,0,1,3,0,0,0,3,1,1
isogroup05873_Ppor,0,0,0,1,0,0,0,2,3,0
isogroup05874_Ppor,0,0,3,2,3,0,0,2,2,5
isogroup05875_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup05876_Ppor,4,0,4,4,1,0,1,1,8,1
isogroup05878_Ppor,0,0,5,0,0,0,0,0,0,0
isogroup05879_Ppor,0,0,9,7,0,0,1,8,13,3
isogroup05880_Ppor,0,0,1,4,5,0,0,2,0,0
isogroup05881_Ppor,0,0,0,0,0,0,0,4,0,2
isogroup05882_Ppor,0,0,19,12,6,0,3,18,36,9
isogroup05883_Ppor,26,0,29,2,0,0,6,6,22,12
isogroup05884_Ppor,0,0,0,6,2,0,0,14,0,0
isogroup05885_Ppor,0,0,3,8,1,0,0,2,8,7
isogroup05886_Ppor,0,0,0,1,1,0,0,0,4,1
isogroup05887_Ppor,47,0,14,7,1,0,1,6,9,0
isogroup05888_Ppor,54,0,16,10,2,0,5,9,11,6
isogroup05889_Ppor,0,0,6,0,1,0,0,1,2,0
isogroup05893_Ppor,0,0,0,0,0,0,0,0,0,3
isogroup05894_Ppor,6,0,16,4,0,0,0,3,9,4
isogroup05896_Ppor,1,0,1,3,2,0,1,1,6,3
isogroup05900_Ppor,0,0,9,10,1,0,1,6,27,7
isogroup05901_Ppor,0,0,0,0,2,0,0,1,3,0
isogroup05902_Ppor,0,5,4,0,0,0,0,2,10,1
isogroup05903_Ppor,0,0,0,0,1,0,0,8,7,1
isogroup05904_Ppor,0,0,1,7,4,1,0,7,15,5
isogroup05905_Ppor,0,0,0,0,1,0,0,0,4,1
isogroup05907_Ppor,0,12,41,11,3,0,4,4,17,13
isogroup05908_Ppor,0,0,8,1,0,0,0,2,11,0
isogroup05909_Ppor,1,13,3,11,4,0,0,5,4,11
isogroup05911_Ppor,47,5,127,168,45,0,23,130,470,107
isogroup05912_Ppor,21,1,32,13,4,0,2,15,55,10
isogroup05913_Ppor,166,1,102,6,2,0,13,30,115,38
isogroup05914_Ppor,0,0,2,3,0,0,0,2,3,0
isogroup05915_Ppor,0,0,0,1,0,0,0,0,0,0
isogroup05917_Ppor,7,0,95,18,4,0,4,7,13,10
isogroup05918_Ppor,11,1,8,3,1,0,2,2,22,7
isogroup05919_Ppor,58,0,0,0,0,0,0,2,0,0
isogroup05921_Ppor,0,0,0,0,1,0,0,5,0,0
isogroup05922_Ppor,6,0,6,6,3,0,3,3,9,1
isogroup05924_Ppor,12,0,0,2,2,0,0,2,5,5
isogroup05925_Ppor,0,0,1,2,0,0,0,6,13,1
isogroup05927_Ppor,0,0,0,3,0,0,0,1,2,4
isogroup05930_Ppor,0,0,2,4,1,1,1,4,13,0
isogroup05931_Ppor,0,0,10,4,1,0,2,7,11,6
isogroup05933_Ppor,0,0,17,4,0,0,1,1,7,4
isogroup05934_Ppor,0,0,19,2,3,0,0,2,7,3
isogroup05935_Ppor,0,0,6,6,0,0,2,2,5,7
isogroup05936_Ppor,0,0,3,1,2,0,0,1,3,0
isogroup05937_Ppor,0,0,7,0,0,1,1,0,5,1
isogroup05938_Ppor,0,0,5,0,0,0,0,0,0,1
isogroup05939_Ppor,0,0,3,2,1,0,0,3,6,0
isogroup05940_Ppor,0,0,8,1,0,0,1,2,11,1
isogroup05941_Ppor,0,0,2,0,0,0,0,3,4,0
isogroup05942_Ppor,0,5,3,1,0,0,0,0,7,3
isogroup05943_Ppor,0,0,2,5,4,0,1,3,6,1
isogroup05945_Ppor,0,0,1,0,0,0,0,1,4,0
isogroup05946_Ppor,0,0,2,4,1,0,1,5,6,3
isogroup05947_Ppor,0,0,12,2,1,0,0,5,7,5
isogroup05948_Ppor,0,0,0,1,0,0,0,2,3,4
isogroup05949_Ppor,0,0,13,2,1,0,0,7,13,8
isogroup05951_Ppor,0,0,2,0,0,0,0,0,0,0
isogroup05952_Ppor,0,0,2,0,0,0,0,0,0,0
isogroup05953_Ppor,0,0,3,2,0,0,1,2,2,0
isogroup05954_Ppor,0,0,2,3,0,0,0,0,0,1
isogroup05955_Ppor,0,0,0,4,0,0,0,0,2,0
isogroup05957_Ppor,2,0,20,7,6,0,1,11,13,3
isogroup05958_Ppor,0,15,0,0,0,1,0,0,4,1
isogroup05959_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup05961_Ppor,0,0,1,3,0,0,6,2,6,1
isogroup05962_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup05963_Ppor,0,0,4,5,5,0,1,1,20,1
isogroup05965_Ppor,12,0,25,8,3,0,0,6,14,13
isogroup05966_Ppor,0,0,6,2,1,0,3,3,8,8
isogroup05967_Ppor,5,0,10,8,2,0,0,6,14,4
isogroup05968_Ppor,0,0,1,3,0,0,0,0,4,1
isogroup05969_Ppor,0,0,10,6,1,1,2,11,9,3
isogroup05971_Ppor,75,0,1,0,1,0,0,5,1,1
isogroup05972_Ppor,0,0,0,0,0,0,0,0,5,0
isogroup05973_Ppor,0,0,31,19,13,3,2,20,29,13
isogroup05974_Ppor,0,0,0,0,0,0,1,0,1,2
isogroup05975_Ppor,21,0,1,1,1,1,2,6,5,4
isogroup05976_Ppor,53,25,148,58,27,0,11,46,163,49
isogroup05977_Ppor,0,0,6,0,0,0,0,1,1,0
isogroup05978_Ppor,0,0,9,1,0,0,0,0,7,4
isogroup05979_Ppor,0,0,13,1,0,0,0,4,18,7
isogroup05980_Ppor,1,0,6,10,2,0,2,9,24,10
isogroup05981_Ppor,0,0,13,8,0,0,3,5,17,11
isogroup05982_Ppor,7,0,6,3,0,0,1,8,12,3
isogroup05985_Ppor,0,0,3,1,2,0,2,5,8,0
isogroup05986_Ppor,0,0,3,2,6,0,0,0,5,4
isogroup05987_Ppor,0,0,0,0,0,0,0,0,2,0
isogroup05988_Ppor,39,0,25,28,1,0,2,11,40,9
isogroup05989_Ppor,0,0,0,0,0,0,0,2,2,3
isogroup05990_Ppor,0,0,4,7,3,0,4,7,13,6
isogroup05991_Ppor,0,0,0,4,0,0,0,3,1,0
isogroup05993_Ppor,0,0,0,1,1,0,0,2,1,1
isogroup05995_Ppor,0,0,2,4,1,0,1,1,9,1
isogroup05996_Ppor,0,0,3,0,0,0,1,4,6,1
isogroup05997_Ppor,0,0,0,1,1,0,0,0,7,0
isogroup05998_Ppor,0,0,0,2,1,0,0,0,3,1
isogroup05999_Ppor,0,0,6,4,2,0,0,4,13,5
isogroup06001_Ppor,13,0,8,5,1,0,0,5,9,4
isogroup06002_Ppor,0,0,10,2,0,0,0,3,5,0
isogroup06004_Ppor,262,0,36,33,8,0,2,14,25,13
isogroup06005_Ppor,0,0,17,4,4,0,2,1,6,3
isogroup06006_Ppor,0,0,38,15,2,0,3,4,30,7
isogroup06007_Ppor,0,0,0,7,1,0,0,2,7,4
isogroup06009_Ppor,0,0,12,5,3,0,0,5,8,4
isogroup06011_Ppor,0,0,1,1,2,0,0,0,4,2
isogroup06012_Ppor,0,0,7,2,3,0,3,10,15,1
isogroup06014_Ppor,0,0,4,6,4,0,4,6,12,8
isogroup06016_Ppor,0,0,33,12,0,1,1,10,19,6
isogroup06018_Ppor,0,0,6,1,0,0,0,1,8,2
isogroup06019_Ppor,0,0,0,0,3,0,0,1,6,3
isogroup06020_Ppor,10,0,18,4,1,0,1,5,24,7
isogroup06024_Ppor,0,0,4,1,0,0,0,0,5,2
isogroup06026_Ppor,25,0,2,5,1,0,2,7,6,9
isogroup06027_Ppor,0,0,0,0,0,0,0,0,2,0
isogroup06028_Ppor,0,0,0,0,0,0,0,4,3,4
isogroup06029_Ppor,0,0,7,2,1,0,0,0,1,1
isogroup06030_Ppor,0,0,0,0,0,0,0,3,1,0
isogroup06031_Ppor,28,0,24,24,2,0,1,8,39,8
isogroup06032_Ppor,0,0,8,5,1,0,0,5,13,2
isogroup06033_Ppor,0,0,6,12,4,0,0,7,25,7
isogroup06034_Ppor,0,0,0,3,0,0,1,0,2,1
isogroup06035_Ppor,0,28,3,0,1,1,1,1,7,2
isogroup06036_Ppor,0,0,6,4,1,0,0,0,11,1
isogroup06039_Ppor,0,0,14,7,1,0,0,2,4,2
isogroup06040_Ppor,0,0,0,1,0,0,0,0,5,3
isogroup06041_Ppor,0,0,10,4,0,0,1,4,10,3
isogroup06042_Ppor,36,1,10,7,7,0,2,5,15,8
isogroup06043_Ppor,22,0,2,1,1,0,1,3,5,1
isogroup06045_Ppor,0,0,28,18,4,0,2,10,21,17
isogroup06047_Ppor,12,1,20,15,3,0,4,12,22,13
isogroup06048_Ppor,17,0,5,6,3,0,0,6,1,3
isogroup06049_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup06050_Ppor,0,0,0,1,1,0,0,1,0,1
isogroup06052_Ppor,24,0,5,3,0,0,1,1,19,3
isogroup06053_Ppor,0,0,2,1,1,0,0,2,7,2
isogroup06055_Ppor,0,0,8,2,3,0,1,0,13,5
isogroup06057_Ppor,4821,367,6519,2387,509,39,223,2343,4776,1548
isogroup06058_Ppor,0,0,7,4,0,0,0,1,7,0
isogroup06059_Ppor,18,14,22,8,3,0,1,12,19,3
isogroup06060_Ppor,5,0,3,1,0,0,0,2,11,2
isogroup06061_Ppor,0,0,0,2,0,0,0,0,0,3
isogroup06063_Ppor,0,0,14,4,1,0,1,4,12,4
isogroup06065_Ppor,0,0,13,7,1,0,0,1,19,1
isogroup06066_Ppor,0,0,20,12,4,0,1,14,17,3
isogroup06067_Ppor,0,0,0,0,1,0,0,1,0,1
isogroup06069_Ppor,27,0,3,0,0,0,3,2,6,3
isogroup06071_Ppor,0,0,1,3,0,0,0,4,7,1
isogroup06072_Ppor,0,0,5,0,2,0,0,0,2,4
isogroup06074_Ppor,0,0,1,0,0,0,0,1,2,1
isogroup06075_Ppor,0,0,4,2,2,0,4,4,2,6
isogroup06076_Ppor,8,0,5,20,2,0,2,17,20,26
isogroup06077_Ppor,0,0,0,0,0,0,0,2,3,3
isogroup06078_Ppor,0,0,8,4,0,0,0,0,6,4
isogroup06079_Ppor,0,0,0,0,0,0,0,0,1,1
isogroup06080_Ppor,2,0,8,3,1,0,1,3,18,2
isogroup06081_Ppor,0,0,0,0,0,6,0,0,0,0
isogroup06082_Ppor,0,0,1,0,0,0,3,0,9,0
isogroup06083_Ppor,0,0,9,8,1,0,0,0,6,6
isogroup06084_Ppor,0,0,0,1,4,0,0,3,3,0
isogroup06086_Ppor,11,0,6,15,1,0,4,5,12,10
isogroup06091_Ppor,0,0,11,4,5,0,1,5,10,4
isogroup06092_Ppor,2,0,1,0,0,0,1,1,10,0
isogroup06094_Ppor,0,0,2,0,1,0,2,0,2,2
isogroup06096_Ppor,1138,3159,235,506,21742,9054,145003,125,3515,73591
isogroup06097_Ppor,0,0,0,0,0,0,0,0,1,1
isogroup06099_Ppor,0,0,44,13,1,1,1,13,34,6
isogroup06103_Ppor,0,0,2,5,0,0,0,0,4,0
isogroup06104_Ppor,0,0,14,7,2,0,0,4,19,3
isogroup06106_Ppor,0,0,3,0,1,0,0,9,4,10
isogroup06108_Ppor,61,12,122,39,21,1,12,23,43,36
isogroup06109_Ppor,0,0,9,0,0,0,0,2,14,6
isogroup06110_Ppor,0,0,23,7,3,0,1,1,11,1
isogroup06111_Ppor,0,0,5,2,1,0,3,1,5,1
isogroup06112_Ppor,0,0,0,1,0,0,2,1,0,3
isogroup06113_Ppor,90,1,1,1,0,0,1,4,3,3
isogroup06114_Ppor,0,0,0,1,0,0,0,1,1,0
isogroup06115_Ppor,0,0,4,6,1,0,0,1,8,1
isogroup06116_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup06117_Ppor,25,0,12,0,1,0,0,2,1,4
isogroup06118_Ppor,7,0,23,7,2,0,0,4,11,3
isogroup06121_Ppor,0,0,1,1,0,0,0,0,0,0
isogroup06122_Ppor,0,0,0,0,0,0,1,0,10,2
isogroup06123_Ppor,8,24,6,3,1,0,0,3,19,2
isogroup06124_Ppor,0,0,0,4,2,0,0,0,7,3
isogroup06126_Ppor,0,0,9,9,3,0,4,9,26,8
isogroup06127_Ppor,0,0,9,2,1,0,0,1,0,3
isogroup06128_Ppor,30,0,22,17,5,0,11,20,43,30
isogroup06129_Ppor,0,0,3,1,0,0,0,2,6,5
isogroup06130_Ppor,0,0,0,1,0,0,0,0,0,0
isogroup06132_Ppor,0,0,0,0,0,0,0,1,0,1
isogroup06133_Ppor,0,0,9,4,0,0,0,7,8,11
isogroup06134_Ppor,0,0,4,2,0,0,1,0,1,0
isogroup06136_Ppor,0,0,4,1,0,0,0,3,16,4
isogroup06137_Ppor,0,0,5,2,0,6,0,1,4,4
isogroup06138_Ppor,0,0,7,3,1,0,0,1,2,6
isogroup06139_Ppor,0,0,2,2,0,0,1,0,3,0
isogroup06140_Ppor,15,0,65,30,10,0,0,31,63,22
isogroup06141_Ppor,0,0,0,2,4,0,0,0,3,1
isogroup06143_Ppor,0,0,8,2,0,0,0,3,9,0
isogroup06144_Ppor,0,0,0,16,2,1,3,18,14,30
isogroup06145_Ppor,0,0,0,0,0,0,0,0,0,1
isogroup06146_Ppor,0,0,9,1,0,0,2,3,0,3
isogroup06147_Ppor,0,0,7,2,0,0,4,2,4,5
isogroup06148_Ppor,0,0,8,0,0,0,0,0,1,0
isogroup06150_Ppor,0,0,10,2,0,0,2,3,9,5
isogroup06151_Ppor,11,0,62,35,23,2,31,24,68,68
isogroup06152_Ppor,0,0,4,1,1,0,1,3,10,2
isogroup06153_Ppor,37,1,19,23,8,0,2,9,41,8
isogroup06154_Ppor,0,0,5,3,2,1,0,2,3,1
isogroup06155_Ppor,0,0,19,5,4,0,2,4,14,1
isogroup06156_Ppor,0,29,0,0,0,0,2,1,9,3
isogroup06157_Ppor,0,0,22,17,3,5,1,4,20,10
isogroup06158_Ppor,0,0,11,0,0,0,0,1,7,1
isogroup06160_Ppor,2,0,9,9,0,0,4,5,10,8
isogroup06161_Ppor,11,0,4,1,2,0,0,4,6,1
isogroup06162_Ppor,0,0,0,2,0,0,2,2,1,0
isogroup06163_Ppor,0,0,3,0,0,0,0,2,3,2
isogroup06164_Ppor,8,1,8,1,0,0,2,2,9,0
isogroup06165_Ppor,9,0,12,8,0,1,1,21,23,6
isogroup06166_Ppor,0,0,6,3,1,0,1,1,11,6
isogroup06168_Ppor,5,0,10,4,2,0,1,0,5,2
isogroup06169_Ppor,0,0,3,6,1,0,0,3,5,1
isogroup06171_Ppor,6,0,17,4,2,0,1,9,24,5
isogroup06172_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup06173_Ppor,0,0,0,0,1,0,0,1,6,0
isogroup06174_Ppor,0,0,8,1,1,0,0,1,9,7
isogroup06175_Ppor,0,0,10,2,0,0,1,1,6,0
isogroup06176_Ppor,0,0,0,9,0,0,2,2,10,5
isogroup06177_Ppor,0,0,2,0,1,0,0,2,4,2
isogroup06178_Ppor,0,0,0,0,0,0,0,0,3,0
isogroup06179_Ppor,0,0,57,15,5,0,6,20,62,11
isogroup06180_Ppor,0,0,3,0,0,0,0,0,0,0
isogroup06182_Ppor,25,0,11,6,1,0,0,5,15,6
isogroup06184_Ppor,0,0,46,15,6,0,3,1,11,6
isogroup06185_Ppor,0,0,0,0,0,0,2,1,0,1
isogroup06186_Ppor,82,0,42,46,5,0,1,31,49,18
isogroup06187_Ppor,0,0,23,14,1,0,0,8,22,5
isogroup06189_Ppor,0,0,4,0,1,0,0,3,0,2
isogroup06190_Ppor,49,0,1,8,1,0,0,7,7,4
isogroup06192_Ppor,0,0,0,3,0,0,0,0,2,0
isogroup06193_Ppor,62,0,31,8,6,0,0,7,25,5
isogroup06194_Ppor,0,0,2,4,2,0,1,6,7,4
isogroup06195_Ppor,0,0,0,6,1,0,1,2,5,0
isogroup06196_Ppor,0,0,13,4,4,0,2,8,12,4
isogroup06197_Ppor,0,0,4,5,0,0,1,1,5,4
isogroup06199_Ppor,0,27,0,3,0,0,1,2,0,4
isogroup06200_Ppor,28,0,21,3,3,0,0,1,5,5
isogroup06201_Ppor,10,0,20,1,1,0,2,4,7,6
isogroup06202_Ppor,0,0,12,8,2,0,0,4,7,3
isogroup06203_Ppor,0,0,18,22,1,0,5,5,29,9
isogroup06205_Ppor,0,0,3,0,0,0,1,1,9,4
isogroup06207_Ppor,10,0,39,33,15,0,10,39,134,35
isogroup06208_Ppor,0,0,18,7,0,0,2,4,11,10
isogroup06209_Ppor,0,0,4,0,0,0,0,4,6,1
isogroup06210_Ppor,0,0,4,4,0,1,0,4,10,4
isogroup06212_Ppor,29,0,8,7,1,0,1,2,13,4
isogroup06213_Ppor,0,0,4,3,3,0,0,0,4,1
isogroup06214_Ppor,0,0,0,0,0,0,0,2,3,1
isogroup06216_Ppor,9,0,16,5,1,0,2,6,10,1
isogroup06218_Ppor,0,0,2,3,0,0,0,0,0,1
isogroup06219_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup06221_Ppor,31,0,0,1,0,0,0,0,5,0
isogroup06222_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup06223_Ppor,0,0,8,2,2,0,0,6,8,2
isogroup06224_Ppor,4,0,52,8,4,0,2,4,22,5
isogroup06226_Ppor,0,0,0,0,0,1,0,1,8,3
isogroup06227_Ppor,0,3,0,3,0,0,0,1,1,0
isogroup06228_Ppor,0,0,6,5,0,0,0,4,21,2
isogroup06229_Ppor,0,0,7,1,0,0,0,0,2,1
isogroup06231_Ppor,0,14,5,4,0,0,1,11,21,3
isogroup06232_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup06233_Ppor,47,0,39,18,4,0,2,13,26,21
isogroup06235_Ppor,0,0,0,1,0,0,0,1,3,0
isogroup06237_Ppor,0,0,0,0,0,0,0,0,1,0
isogroup06238_Ppor,1,0,2,2,0,0,0,4,2,2
isogroup06240_Ppor,0,0,5,0,1,0,0,14,3,1
isogroup06241_Ppor,0,0,0,3,0,0,0,1,2,4
isogroup06242_Ppor,0,0,2,0,4,0,0,1,0,1
isogroup06243_Ppor,0,0,8,0,1,0,0,2,5,2
isogroup06246_Ppor,13,0,3,3,1,0,6,9,4,2
isogroup06247_Ppor,30,0,12,9,3,1,1,6,30,2
