"gene","R_033_C_Pp_yr2","R_036_C_Pp_yr2","R_045_C_Pp_yr2","R_048_C_Pp_yr2","R_049_La_Pp_yr2","R_052_La_Pp_yr2","R_054_C_Pp_yr2","R_057_C_Pp_yr2","R_058_La_Pp_yr2"
"isogroup06551_Ppor",1.00549365725711,0,2.60643870972955,4.50539321373675,4.10118285583252,15.9000653879568,3.54775331722272,6.11110911386414,4.36644348623145
"isogroup06554_Ppor",43.7389740906845,41.1347443887011,40.2136258072559,20.2742694618154,28.7082799908276,44.5201830862792,12.4171366102795,13.8304048366399,14.8459078531869
"isogroup06557_Ppor",0,0,4.84052903235488,2.25269660686837,8.20236571166504,0,5.32162997583407,3.53801053960556,6.98630957797032
"isogroup06558_Ppor",0.502746828628557,2.57092152429382,10.7981032260224,8.25988755851737,16.4047314233301,12.7200523103655,8.86938329305679,13.1871301930753,26.1986609173887
"isogroup06560_Ppor",0,0,5.58522580656332,5.25629208269287,6.15177428374878,3.18001307759137,7.09550663444543,9.00584500990505,4.36644348623145
"isogroup06561_Ppor",1925982.88072971,442897.792833145,2363711.12609889,1918002.95940177,1596896.02389836,1458722.8789004,936209.527375268,1147875.03420552,1214027.60784915
"isogroup06566_Ppor",0,0,3.35113548393799,3.75449434478062,2.05059142791626,0,1.77387665861136,4.1812851831702,5.23973218347774
"isogroup06574_Ppor",0,0,3.72348387104221,1.50179773791225,2.05059142791626,0,0.886938329305679,6.11110911386414,1.74657739449258
"isogroup06576_Ppor",0,0,8.56401290339709,4.50539321373675,2.05059142791626,3.18001307759137,0.886938329305679,5.4678344702995,0
"isogroup06578_Ppor",0,0,2.97878709683377,6.007190951649,4.10118285583252,0,6.20856830513975,2.25146125247626,2.61986609173887
"isogroup06580_Ppor",2.51373414314279,0,6.70227096787598,1.50179773791225,12.3035485674976,6.36002615518274,7.09550663444543,6.43274643564647,10.4794643669555
"isogroup06583_Ppor",5.53021511491413,0,2.60643870972955,3.75449434478062,0,0,1.77387665861136,0.96491196534697,2.61986609173887
"isogroup06592_Ppor",4.52472145765702,17.9964506700567,1.48939354841688,3.75449434478062,2.05059142791626,3.18001307759137,0.886938329305679,4.50292250495253,0.873288697246289
"isogroup06593_Ppor",0.502746828628557,0,7.81931612918865,6.007190951649,2.05059142791626,6.36002615518274,6.20856830513975,7.07602107921111,8.73288697246289
"isogroup06595_Ppor",0,0,8.56401290339709,6.007190951649,6.15177428374878,15.9000653879568,12.4171366102795,7.39765840099344,2.61986609173887
"isogroup06598_Ppor",0,0,1.11704516131266,3.0035954758245,2.05059142791626,0,8.86938329305679,7.07602107921111,9.60617566970918
"isogroup06605_Ppor",0,0,4.46818064525065,3.0035954758245,6.15177428374878,0,0.886938329305679,2.89473589604091,0.873288697246289
"isogroup06615_Ppor",10.5576834011997,0,7.81931612918865,10.5125841653857,6.15177428374878,9.54003923277411,10.6432599516681,12.2222182277283,6.98630957797032
"isogroup06616_Ppor",0,0,3.35113548393799,6.007190951649,6.15177428374878,3.18001307759137,5.32162997583407,3.53801053960556,2.61986609173887
"isogroup06617_Ppor",11.0604302298283,0,5.2128774194591,7.50898868956125,0,0,5.32162997583407,2.89473589604091,1.74657739449258
"isogroup06621_Ppor",0,0,4.46818064525065,3.75449434478062,2.05059142791626,3.18001307759137,0.886938329305679,1.60818660891162,8.73288697246289
"isogroup06624_Ppor",0,0,4.09583225814643,2.25269660686837,12.3035485674976,3.18001307759137,0,2.57309857425859,3.49315478898516
"isogroup06625_Ppor",0,0,4.84052903235488,8.25988755851737,2.05059142791626,6.36002615518274,4.4346916465284,3.85964786138788,0
"isogroup06626_Ppor",12.5686707157139,0,16.75567741969,7.50898868956125,0,9.54003923277411,12.4171366102795,8.68420768812273,4.36644348623145
"isogroup06628_Ppor",35.6950248326276,0,14.5215870970646,0.750898868956125,0,3.18001307759137,0.886938329305679,2.89473589604091,0.873288697246289
"isogroup06631_Ppor",0,0,5.58522580656332,15.7688762480786,14.3541399954138,28.6201176983223,6.20856830513975,12.5438555495106,27.9452383118813
"isogroup06635_Ppor",1.00549365725711,5.14184304858764,3.35113548393799,6.007190951649,2.05059142791626,0,4.4346916465284,6.43274643564647,3.49315478898516
"isogroup06637_Ppor",0.502746828628557,0,13.0321935486477,8.25988755851737,4.10118285583252,6.36002615518274,3.54775331722272,5.78947179208182,3.49315478898516
"isogroup06644_Ppor",0,0,13.7768903228562,13.5161796412102,6.15177428374878,6.36002615518274,13.3040749395852,5.78947179208182,9.60617566970918
"isogroup06646_Ppor",0,0,7.0746193549802,3.75449434478062,0,0,1.77387665861136,6.43274643564647,1.74657739449258
"isogroup06654_Ppor",1.50824048588567,0,6.70227096787598,12.7652807722541,6.15177428374878,9.54003923277411,18.6257049154193,7.39765840099344,9.60617566970918
"isogroup06655_Ppor",6.03296194354269,0,1.48939354841688,3.75449434478062,2.05059142791626,3.18001307759137,1.77387665861136,0.96491196534697,9.60617566970918
"isogroup06656_Ppor",7.0384556007998,0,3.35113548393799,1.50179773791225,2.05059142791626,0,0.886938329305679,0.321637321782323,1.74657739449258
"isogroup06657_Ppor",16.0878985161138,2.57092152429382,13.7768903228562,12.7652807722541,10.2529571395813,15.9000653879568,13.3040749395852,12.8654928712929,13.9726191559406
"isogroup06659_Ppor",1.00549365725711,0,4.84052903235488,3.0035954758245,2.05059142791626,3.18001307759137,2.66081498791704,3.21637321782323,1.74657739449258
"isogroup06661_Ppor",13.0714175443425,0,0,1.50179773791225,2.05059142791626,0,0,0.96491196534697,0
"isogroup06663_Ppor",32.6785438608562,0,55.479909678529,56.3174151717093,82.0236571166504,25.440104620731,54.1032380876464,59.5029045297298,55.0171879265162
"isogroup06665_Ppor",5.02746828628557,0,6.70227096787598,9.76168529642962,18.4553228512463,6.36002615518274,13.3040749395852,6.11110911386414,5.23973218347774
"isogroup06668_Ppor",9.04944291531403,0,2.97878709683377,3.0035954758245,0,3.18001307759137,3.54775331722272,4.1812851831702,0
"isogroup06670_Ppor",0,0,10.053406451814,6.007190951649,4.10118285583252,0,3.54775331722272,3.85964786138788,5.23973218347774
"isogroup06677_Ppor",0,0,7.81931612918865,0.750898868956125,0,0,5.32162997583407,2.25146125247626,3.49315478898516
"isogroup06679_Ppor",0,33.4219798158196,7.81931612918865,6.75808982060512,8.20236571166504,15.9000653879568,3.54775331722272,2.57309857425859,13.9726191559406
"isogroup06683_Ppor",0,0,2.23409032262533,6.007190951649,6.15177428374878,0,7.09550663444543,4.50292250495253,9.60617566970918
"isogroup06684_Ppor",3.01648097177134,0,4.84052903235488,3.75449434478062,2.05059142791626,3.18001307759137,4.4346916465284,6.43274643564647,2.61986609173887
"isogroup06687_Ppor",0,0,2.60643870972955,12.7652807722541,4.10118285583252,15.9000653879568,7.09550663444543,5.4678344702995,7.85959827521661
"isogroup06690_Ppor",0.502746828628557,0,2.23409032262533,8.25988755851737,14.3541399954138,0,8.86938329305679,11.5789435841636,6.11302088072403
"isogroup06693_Ppor",31.6730502035991,30.8510582915258,16.3833290325857,11.2634830343419,0,6.36002615518274,4.4346916465284,9.00584500990505,9.60617566970918
"isogroup06695_Ppor",4.02197462902846,0,5.2128774194591,9.0107864274735,4.10118285583252,3.18001307759137,1.77387665861136,2.57309857425859,3.49315478898516
"isogroup06705_Ppor",0,0,6.70227096787598,1.50179773791225,4.10118285583252,9.54003923277411,0.886938329305679,1.28654928712929,1.74657739449258
"isogroup06709_Ppor",0,0,3.72348387104221,6.75808982060512,2.05059142791626,6.36002615518274,4.4346916465284,5.14619714851717,3.49315478898516
"isogroup06710_Ppor",0,0,1.86174193552111,5.25629208269287,4.10118285583252,0,1.77387665861136,2.57309857425859,5.23973218347774
"isogroup06713_Ppor",33.1812906894848,2.57092152429382,21.5962064520448,3.0035954758245,4.10118285583252,9.54003923277411,7.09550663444543,7.71929572277576,4.36644348623145
"isogroup06716_Ppor",15.0824048588567,0,2.60643870972955,3.0035954758245,0,0,0.886938329305679,3.53801053960556,0
"isogroup06720_Ppor",12.5686707157139,0,4.09583225814643,13.5161796412102,22.5565057070789,3.18001307759137,13.3040749395852,12.8654928712929,4.36644348623145
"isogroup06721_Ppor",1.50824048588567,0,9.30870967760553,12.7652807722541,20.5059142791626,3.18001307759137,7.09550663444543,5.14619714851717,6.98630957797032
"isogroup06722_Ppor",0,0,0.744696774208442,0.750898868956125,0,3.18001307759137,5.32162997583407,3.53801053960556,11.3527530642018
"isogroup06726_Ppor",282.543717689249,107.97870402034,172.397303229254,167.450447777216,246.070971349951,222.600915431396,187.143987483498,207.134435227816,196.489956880415
"isogroup06730_Ppor",6.53570877217125,2.57092152429382,16.75567741969,0.750898868956125,4.10118285583252,12.7200523103655,0,6.43274643564647,13.0993304586943
"isogroup06731_Ppor",2.51373414314279,0,8.19166451629287,6.007190951649,10.2529571395813,0,1.77387665861136,7.39765840099344,4.36644348623145
"isogroup06734_Ppor",5.02746828628557,46.2765874372887,5.58522580656332,1.50179773791225,0,3.18001307759137,1.77387665861136,3.85964786138788,0.873288697246289
"isogroup06736_Ppor",20.6126199737709,0,6.70227096787598,15.7688762480786,8.20236571166504,3.18001307759137,7.09550663444543,8.36257036634041,12.2260417614481
"isogroup06738_Ppor",16.0878985161138,0,8.56401290339709,10.5125841653857,4.10118285583252,9.54003923277411,7.09550663444543,8.04093304455808,3.49315478898516
"isogroup06742_Ppor",0,0,1.48939354841688,3.0035954758245,0,6.36002615518274,7.09550663444543,2.89473589604091,4.36644348623145
"isogroup06743_Ppor",0,0,1.48939354841688,0,2.05059142791626,3.18001307759137,2.66081498791704,7.71929572277576,12.2260417614481
"isogroup06747_Ppor",48.7664423769701,12.8546076214691,49.8946838719656,63.0755049923145,102.529571395813,57.2402353966447,83.3722029547338,65.2923763218116,66.369940990718
"isogroup06749_Ppor",9.55218974394259,0,0.372348387104221,2.25269660686837,2.05059142791626,6.36002615518274,8.86938329305679,1.60818660891162,6.11302088072403
"isogroup06752_Ppor",21.618113631028,0,0.744696774208442,1.50179773791225,0,0,0,0.643274643564647,1.74657739449258
"isogroup06753_Ppor",18.0988858306281,0,4.84052903235488,4.50539321373675,6.15177428374878,3.18001307759137,1.77387665861136,4.1812851831702,5.23973218347774
"isogroup06754_Ppor",8.04394925805692,23.1382937186444,12.2874967744393,19.5233705928592,26.6576885629114,22.2600915431396,15.0779515981965,12.2222182277283,27.071949614635
"isogroup06755_Ppor",2.51373414314279,82.2694887774022,0.744696774208442,1413.94257024438,12.3035485674976,34.9801438535051,11.5301982809738,6.43274643564647,16.5924852476795
"isogroup06766_Ppor",0,0,5.2128774194591,6.75808982060512,10.2529571395813,0,0.886938329305679,5.14619714851717,3.49315478898516
"isogroup06770_Ppor",26.142835088685,0,5.95757419366754,12.014381903298,0,0,4.4346916465284,4.1812851831702,4.36644348623145
"isogroup06773_Ppor",0,0,2.60643870972955,3.75449434478062,0,6.36002615518274,1.77387665861136,3.53801053960556,6.11302088072403
"isogroup06774_Ppor",32.1757970322277,2.57092152429382,20.1068129036279,12.7652807722541,0,6.36002615518274,8.86938329305679,5.78947179208182,4.36644348623145
"isogroup06779_Ppor",13.574164372971,0,0,7.50898868956125,0,44.5201830862792,0,3.21637321782323,3.49315478898516
"isogroup06780_Ppor",41.2252399475417,0,11.1704516131266,6.007190951649,0,0,2.66081498791704,2.25146125247626,0.873288697246289
"isogroup06784_Ppor",0,0,5.2128774194591,9.0107864274735,6.15177428374878,19.0800784655482,4.4346916465284,2.89473589604091,6.11302088072403
"isogroup06785_Ppor",0.502746828628557,0,3.72348387104221,3.0035954758245,2.05059142791626,0,1.77387665861136,3.21637321782323,2.61986609173887
"isogroup06796_Ppor",6.53570877217125,2.57092152429382,1.11704516131266,4.50539321373675,0,3.18001307759137,1.77387665861136,0,6.98630957797032
"isogroup06797_Ppor",17.5961390019995,0,4.09583225814643,0,0,12.7200523103655,0.886938329305679,0.321637321782323,0.873288697246289
"isogroup06799_Ppor",0,0,2.23409032262533,0.750898868956125,4.10118285583252,0,0.886938329305679,4.82455982673485,4.36644348623145
"isogroup06800_Ppor",0,0,5.95757419366754,2.25269660686837,0,12.7200523103655,1.77387665861136,3.85964786138788,0.873288697246289
"isogroup06802_Ppor",0,0,5.58522580656332,3.0035954758245,0,0,3.54775331722272,2.25146125247626,1.74657739449258
"isogroup06804_Ppor",0,0,4.09583225814643,3.75449434478062,6.15177428374878,0,11.5301982809738,3.53801053960556,5.23973218347774
"isogroup06806_Ppor",0,0,2.23409032262533,3.75449434478062,2.05059142791626,0,4.4346916465284,2.25146125247626,5.23973218347774
"isogroup06807_Ppor",4.02197462902846,0,1.86174193552111,3.75449434478062,6.15177428374878,3.18001307759137,0,2.57309857425859,5.23973218347774
"isogroup06809_Ppor",0,0,2.97878709683377,1.50179773791225,2.05059142791626,9.54003923277411,3.54775331722272,5.14619714851717,3.49315478898516
"isogroup06816_Ppor",5.53021511491413,0,6.70227096787598,8.25988755851737,12.3035485674976,6.36002615518274,5.32162997583407,9.32748233168738,0.873288697246289
"isogroup06820_Ppor",31.6730502035991,0,37.6071870975263,36.7940445788501,12.3035485674976,9.54003923277411,20.3995815740306,17.0467780544631,12.2260417614481
"isogroup06822_Ppor",0,0,4.84052903235488,8.25988755851737,12.3035485674976,12.7200523103655,7.09550663444543,4.1812851831702,11.3527530642018
"isogroup06823_Ppor",0,0,6.32992258077176,3.75449434478062,10.2529571395813,3.18001307759137,10.6432599516681,6.75438375742879,7.85959827521661
"isogroup06826_Ppor",0,0,4.84052903235488,11.2634830343419,6.15177428374878,3.18001307759137,6.20856830513975,1.60818660891162,6.11302088072403
"isogroup06837_Ppor",0,0,8.19166451629287,6.75808982060512,10.2529571395813,12.7200523103655,10.6432599516681,10.2923942970343,6.98630957797032
"isogroup06841_Ppor",0,0,4.84052903235488,2.25269660686837,8.20236571166504,9.54003923277411,14.1910132688909,4.1812851831702,7.85959827521661
"isogroup06847_Ppor",0,0,3.72348387104221,8.25988755851737,6.15177428374878,6.36002615518274,5.32162997583407,2.89473589604091,3.49315478898516
"isogroup06849_Ppor",0,0,3.72348387104221,6.75808982060512,4.10118285583252,3.18001307759137,5.32162997583407,6.43274643564647,4.36644348623145
"isogroup06850_Ppor",2.51373414314279,0,12.2874967744393,4.50539321373675,0,0,2.66081498791704,4.1812851831702,4.36644348623145
"isogroup06854_Ppor",0,0,32.3943096780672,0,4.10118285583252,6.36002615518274,0,0.643274643564647,51.5240331375311
"isogroup06862_Ppor",8.04394925805692,0,5.2128774194591,4.50539321373675,10.2529571395813,3.18001307759137,7.98244496375111,3.21637321782323,3.49315478898516
"isogroup06864_Ppor",1.00549365725711,0,4.09583225814643,8.25988755851737,0,3.18001307759137,0.886938329305679,3.53801053960556,0
"isogroup06870_Ppor",7.54120242942836,0,3.72348387104221,4.50539321373675,2.05059142791626,0,0,0.96491196534697,0
"isogroup06872_Ppor",0,0,6.70227096787598,3.75449434478062,10.2529571395813,12.7200523103655,5.32162997583407,10.2923942970343,1.74657739449258
"isogroup06875_Ppor",0,133.687919263279,25.6920387101913,28.5341570203327,34.8600542745764,54.0602223190533,29.2689648670874,17.6900526980278,34.9315478898516
"isogroup06876_Ppor",16.5906453447424,0,11.5428000002309,8.25988755851737,8.20236571166504,6.36002615518274,15.0779515981965,11.5789435841636,4.36644348623145
"isogroup06878_Ppor",0,0,5.58522580656332,1.50179773791225,6.15177428374878,0,2.66081498791704,3.21637321782323,4.36644348623145
"isogroup06879_Ppor",0,0,2.60643870972955,5.25629208269287,8.20236571166504,0,7.98244496375111,7.07602107921111,6.11302088072403
"isogroup06884_Ppor",13.0714175443425,0,14.5215870970646,6.007190951649,4.10118285583252,28.6201176983223,3.54775331722272,4.1812851831702,5.23973218347774
"isogroup06885_Ppor",0,0,1.48939354841688,5.25629208269287,0,3.18001307759137,13.3040749395852,7.39765840099344,3.49315478898516
"isogroup06887_Ppor",23.1263541169136,0,4.09583225814643,9.76168529642962,10.2529571395813,3.18001307759137,3.54775331722272,8.68420768812273,3.49315478898516
"isogroup06893_Ppor",26.6455819173135,0,5.2128774194591,1.50179773791225,2.05059142791626,6.36002615518274,4.4346916465284,0.643274643564647,0.873288697246289
"isogroup06894_Ppor",0,0,7.0746193549802,3.75449434478062,0,0,0.886938329305679,1.28654928712929,4.36644348623145
"isogroup06897_Ppor",0,0,17.8727225810026,15.0179773791225,20.5059142791626,15.9000653879568,35.4775331722272,27.6608096732798,21.8322174311572
"isogroup06898_Ppor",0,0,6.32992258077176,5.25629208269287,2.05059142791626,6.36002615518274,5.32162997583407,5.14619714851717,3.49315478898516
"isogroup06900_Ppor",0,0,8.56401290339709,3.0035954758245,2.05059142791626,3.18001307759137,2.66081498791704,4.82455982673485,6.98630957797032
"isogroup06901_Ppor",7.0384556007998,0,18.2450709681068,21.7760671997276,16.4047314233301,3.18001307759137,38.1383481601442,31.84209485645,22.7055061284035
"isogroup06904_Ppor",0,0,10.7981032260224,10.5125841653857,8.20236571166504,0,4.4346916465284,9.00584500990505,10.4794643669555
"isogroup06908_Ppor",7.0384556007998,0,13.0321935486477,16.5197751170347,18.4553228512463,0,9.75632162236247,14.4736794802046,9.60617566970918
"isogroup06912_Ppor",40.2197462902846,107.97870402034,16.3833290325857,33.7904491030256,12.3035485674976,34.9801438535051,18.6257049154193,9.32748233168738,23.5787948256498
"isogroup06917_Ppor",0.502746828628557,0,7.0746193549802,3.0035954758245,6.15177428374878,0,2.66081498791704,3.85964786138788,6.11302088072403
"isogroup06918_Ppor",2.01098731451423,0,17.1280258067942,2.25269660686837,0,12.7200523103655,3.54775331722272,4.1812851831702,14.8459078531869
"isogroup06920_Ppor",0,0,2.23409032262533,5.25629208269287,2.05059142791626,3.18001307759137,1.77387665861136,2.89473589604091,3.49315478898516
"isogroup06925_Ppor",0,0,6.32992258077176,3.0035954758245,16.4047314233301,3.18001307759137,7.09550663444543,6.43274643564647,8.73288697246289
"isogroup06930_Ppor",0,0,7.44696774208442,6.75808982060512,2.05059142791626,0,2.66081498791704,3.21637321782323,1.74657739449258
"isogroup06933_Ppor",87.9806950099975,25.7092152429382,63.2992258077176,55.5665163027532,59.4671514095715,66.7802746294188,61.1987447220919,59.5029045297298,48.0308783485459
"isogroup06943_Ppor",9.04944291531403,0,4.46818064525065,3.75449434478062,0,9.54003923277411,4.4346916465284,2.89473589604091,7.85959827521661
"isogroup06946_Ppor",3.01648097177134,0,7.44696774208442,4.50539321373675,0,0,4.4346916465284,1.60818660891162,4.36644348623145
"isogroup06947_Ppor",3.01648097177134,0,4.09583225814643,1.50179773791225,0,3.18001307759137,7.98244496375111,2.25146125247626,2.61986609173887
"isogroup06948_Ppor",17.5961390019995,0,2.97878709683377,9.0107864274735,12.3035485674976,104.940431560515,10.6432599516681,6.43274643564647,14.8459078531869
"isogroup06952_Ppor",0,0,5.58522580656332,6.007190951649,0,0,1.77387665861136,4.50292250495253,2.61986609173887
"isogroup06955_Ppor",0,0,2.97878709683377,5.25629208269287,2.05059142791626,15.9000653879568,5.32162997583407,2.25146125247626,10.4794643669555
"isogroup06957_Ppor",0,0,5.95757419366754,0,0,3.18001307759137,1.77387665861136,3.21637321782323,5.23973218347774
"isogroup06965_Ppor",11.5631770584568,0,13.7768903228562,14.2670785101664,12.3035485674976,19.0800784655482,19.5126432447249,18.9766019851571,19.2123513394184
"isogroup06973_Ppor",0,0,2.60643870972955,4.50539321373675,4.10118285583252,0,4.4346916465284,3.53801053960556,0
"isogroup06974_Ppor",32.1757970322277,0,7.81931612918865,6.75808982060512,6.15177428374878,0,6.20856830513975,5.14619714851717,6.11302088072403
"isogroup06975_Ppor",0,0,3.35113548393799,5.25629208269287,2.05059142791626,0,5.32162997583407,2.89473589604091,1.74657739449258
"isogroup06976_Ppor",0,0,7.81931612918865,2.25269660686837,6.15177428374878,0,7.98244496375111,4.82455982673485,0.873288697246289
"isogroup06978_Ppor",0,0,1.86174193552111,7.50898868956125,4.10118285583252,0,6.20856830513975,2.57309857425859,1.74657739449258
"isogroup06980_Ppor",0,0,4.84052903235488,6.75808982060512,6.15177428374878,6.36002615518274,3.54775331722272,3.21637321782323,5.23973218347774
"isogroup06989_Ppor",14350.4054763735,3792.10924833338,7393.34957434142,21671.6922569427,26288.5821058865,22206.0313208205,35427.864625786,28065.429424082,30745.0018752529
"isogroup06995_Ppor",0,0,4.09583225814643,5.25629208269287,2.05059142791626,3.18001307759137,0.886938329305679,1.60818660891162,6.11302088072403
"isogroup06999_Ppor",0,0,6.32992258077176,7.50898868956125,4.10118285583252,3.18001307759137,2.66081498791704,4.50292250495253,6.98630957797032
"isogroup07004_Ppor",0.502746828628557,0,4.84052903235488,3.0035954758245,6.15177428374878,9.54003923277411,3.54775331722272,4.50292250495253,3.49315478898516
"isogroup07007_Ppor",0,0,13.404541935752,15.7688762480786,8.20236571166504,6.36002615518274,9.75632162236247,9.32748233168738,16.5924852476795
"isogroup07008_Ppor",0.502746828628557,0,4.09583225814643,7.50898868956125,4.10118285583252,6.36002615518274,10.6432599516681,5.4678344702995,6.98630957797032
"isogroup07010_Ppor",0,2.57092152429382,4.84052903235488,2.25269660686837,4.10118285583252,3.18001307759137,2.66081498791704,0.643274643564647,7.85959827521661
"isogroup07016_Ppor",20.1098731451423,2.57092152429382,2.60643870972955,2.25269660686837,2.05059142791626,0,2.66081498791704,0.96491196534697,0
"isogroup07017_Ppor",5.53021511491413,0,3.35113548393799,0.750898868956125,4.10118285583252,6.36002615518274,0,4.1812851831702,0.873288697246289
"isogroup07018_Ppor",0,0,4.46818064525065,1.50179773791225,2.05059142791626,25.440104620731,10.6432599516681,7.07602107921111,10.4794643669555
"isogroup07024_Ppor",0,0,6.32992258077176,1.50179773791225,6.15177428374878,6.36002615518274,2.66081498791704,4.1812851831702,1.74657739449258
"isogroup07025_Ppor",0,0,2.60643870972955,3.75449434478062,2.05059142791626,0,8.86938329305679,1.60818660891162,4.36644348623145
"isogroup07032_Ppor",0,0,2.97878709683377,3.75449434478062,4.10118285583252,0,6.20856830513975,8.36257036634041,7.85959827521661
"isogroup07033_Ppor",13.0714175443425,2.57092152429382,0,0.750898868956125,0,0,5.32162997583407,3.85964786138788,1.74657739449258
"isogroup07039_Ppor",15.5851516874853,2.57092152429382,2.23409032262533,7.50898868956125,12.3035485674976,3.18001307759137,4.4346916465284,5.78947179208182,5.23973218347774
"isogroup07045_Ppor",1.00549365725711,0,1.48939354841688,3.0035954758245,6.15177428374878,0,6.20856830513975,5.14619714851717,2.61986609173887
"isogroup07048_Ppor",0,0,8.93636129050131,8.25988755851737,2.05059142791626,9.54003923277411,0.886938329305679,2.89473589604091,5.23973218347774
"isogroup07053_Ppor",0,0,7.0746193549802,9.76168529642962,14.3541399954138,6.36002615518274,7.98244496375111,8.36257036634041,11.3527530642018
"isogroup07056_Ppor",0,0,6.70227096787598,6.75808982060512,0,0,1.77387665861136,1.60818660891162,0.873288697246289
"isogroup07058_Ppor",30.667556546342,0,6.32992258077176,0.750898868956125,0,0,1.77387665861136,0.643274643564647,0.873288697246289
"isogroup07059_Ppor",0,0,2.60643870972955,0.750898868956125,4.10118285583252,6.36002615518274,6.20856830513975,2.25146125247626,3.49315478898516
"isogroup07063_Ppor",1.50824048588567,0,1.86174193552111,8.25988755851737,4.10118285583252,31.8001307759137,23.0603965619477,32.807006821797,24.4520835228961
"isogroup07071_Ppor",0,0,4.09583225814643,0.750898868956125,10.2529571395813,0,3.54775331722272,3.85964786138788,1.74657739449258
"isogroup07076_Ppor",31.1703033749706,0,1.86174193552111,1.50179773791225,2.05059142791626,0,5.32162997583407,4.1812851831702,5.23973218347774
"isogroup07078_Ppor",0,0,6.70227096787598,2.25269660686837,0,0,1.77387665861136,2.89473589604091,4.36644348623145
"isogroup07083_Ppor",4.52472145765702,0,35.7454451620052,8.25988755851737,4.10118285583252,12.7200523103655,0.886938329305679,7.71929572277576,3.49315478898516
"isogroup07084_Ppor",2.01098731451423,0,4.84052903235488,7.50898868956125,0,0,0.886938329305679,6.11110911386414,0
"isogroup07092_Ppor",0,0,4.84052903235488,5.25629208269287,0,3.18001307759137,3.54775331722272,3.53801053960556,4.36644348623145
"isogroup07093_Ppor",3.01648097177134,28.280136767232,0.744696774208442,1.50179773791225,4.10118285583252,0,2.66081498791704,0.96491196534697,1.74657739449258
"isogroup07100_Ppor",6.03296194354269,0,2.97878709683377,8.25988755851737,14.3541399954138,3.18001307759137,13.3040749395852,5.4678344702995,10.4794643669555
"isogroup07110_Ppor",0,0,2.23409032262533,4.50539321373675,6.15177428374878,0,2.66081498791704,7.07602107921111,6.98630957797032
"isogroup07114_Ppor",8.04394925805692,0,17.5003741938984,7.50898868956125,6.15177428374878,0,4.4346916465284,8.04093304455808,8.73288697246289
"isogroup07116_Ppor",17.5961390019995,0,4.09583225814643,6.75808982060512,10.2529571395813,3.18001307759137,1.77387665861136,8.36257036634041,6.11302088072403
"isogroup07117_Ppor",0.502746828628557,0,9.30870967760553,3.75449434478062,2.05059142791626,6.36002615518274,2.66081498791704,7.71929572277576,13.9726191559406
"isogroup07120_Ppor",28.6565692318278,0,5.95757419366754,2.25269660686837,2.05059142791626,3.18001307759137,2.66081498791704,3.21637321782323,4.36644348623145
"isogroup07125_Ppor",35.192278003999,0,0.744696774208442,0.750898868956125,0,15.9000653879568,6.20856830513975,2.89473589604091,2.61986609173887
"isogroup07128_Ppor",17.5961390019995,0,3.72348387104221,13.5161796412102,10.2529571395813,22.2600915431396,18.6257049154193,12.2222182277283,11.3527530642018
"isogroup07134_Ppor",0,0,1.11704516131266,16.5197751170347,8.20236571166504,3.18001307759137,10.6432599516681,3.21637321782323,1.74657739449258
"isogroup07135_Ppor",0.502746828628557,0,3.72348387104221,6.007190951649,2.05059142791626,0,1.77387665861136,3.85964786138788,1.74657739449258
"isogroup07138_Ppor",0,0,2.97878709683377,1.50179773791225,2.05059142791626,3.18001307759137,1.77387665861136,3.85964786138788,4.36644348623145
"isogroup07139_Ppor",4.02197462902846,0,15.6386322583773,7.50898868956125,14.3541399954138,9.54003923277411,1.77387665861136,4.82455982673485,10.4794643669555
"isogroup07141_Ppor",1.50824048588567,0,7.44696774208442,11.2634830343419,12.3035485674976,25.440104620731,22.173458232642,14.1520421584222,6.11302088072403
"isogroup07143_Ppor",7.0384556007998,0,4.84052903235488,3.0035954758245,4.10118285583252,12.7200523103655,5.32162997583407,6.43274643564647,6.98630957797032
"isogroup07146_Ppor",0,0,11.1704516131266,17.2706739859909,10.2529571395813,0,4.4346916465284,10.935668940599,6.98630957797032
"isogroup07150_Ppor",6.53570877217125,0,11.9151483873351,3.75449434478062,12.3035485674976,6.36002615518274,1.77387665861136,5.14619714851717,5.23973218347774
"isogroup07160_Ppor",11.0604302298283,66.8439596316393,29.4155225812335,37.5449434478062,36.9106457024927,15.9000653879568,31.0428415256988,27.0175350297152,13.0993304586943
"isogroup07162_Ppor",0,0,3.72348387104221,4.50539321373675,2.05059142791626,0,3.54775331722272,2.89473589604091,2.61986609173887
"isogroup07165_Ppor",0,0,5.95757419366754,3.0035954758245,0,3.18001307759137,3.54775331722272,1.92982393069394,2.61986609173887
"isogroup07176_Ppor",8.54669608668547,0,5.58522580656332,9.76168529642962,4.10118285583252,0,7.98244496375111,4.1812851831702,3.49315478898516
"isogroup07183_Ppor",0,0,2.23409032262533,3.75449434478062,2.05059142791626,9.54003923277411,2.66081498791704,3.53801053960556,5.23973218347774
"isogroup07189_Ppor",28.1538224031992,0,1.11704516131266,1.50179773791225,0,0,0,2.57309857425859,1.74657739449258
"isogroup07190_Ppor",4.52472145765702,0,7.81931612918865,3.0035954758245,4.10118285583252,0,4.4346916465284,6.75438375742879,5.23973218347774
