"gene","R_033_C_Pp_yr2","R_036_C_Pp_yr2","R_045_C_Pp_yr2","R_048_C_Pp_yr2","R_049_La_Pp_yr2","R_051_C_Pp_yr2","R_052_La_Pp_yr2"
"isogroup116074_Sym",6.25203785854353,4.98392642323679,4.61894286319592,4.15588249697281,12.1528190875968,12.1027890144468,5.19181898432951
"isogroup116078_Sym",4.3283339020686,0,0,4.15588249697281,0,13.6156376412527,2.07672759373181
"isogroup116083_Sym",11.6624552361293,0,3.07929524213061,7.48058849455106,12.1528190875968,10.589940387641,5.19181898432951
"isogroup116086_Sym",1.20231497279683,0,5.38876667372857,4.98705899636737,3.0382047718992,9.07709176083511,3.11509139059771
"isogroup116090_Sym",0,4.98392642323679,8.46806191585918,14.1300004897075,3.0382047718992,16.6413348948644,7.26854657806132
"isogroup116091_Sym",0.36069449183905,59.8071170788414,16.1663000211857,14.1300004897075,27.3438429470928,37.8212156701463,24.9207311247817
"isogroup116092_Sym",8.53643630685751,0,5.38876667372857,21.6105889842586,16.7101262454456,51.436853311399,8.30691037492722
"isogroup116093_Sym",2.40462994559367,0,6.92841429479388,6.64941199515649,0,6.05139450722341,4.15345518746361
"isogroup116095_Sym",5.7711118694248,144.533866273867,10.7775333474571,2.49352949818369,1.5191023859496,6.05139450722341,14.5370931561226
"isogroup116102_Sym",15.3896316517995,0,4.61894286319592,9.97411799273474,7.59551192974799,9.07709176083511,11.4220017655249
"isogroup116104_Sym",3.72717641567018,0,3.84911905266327,2.49352949818369,0,10.589940387641,17.6521845467203
"isogroup116107_Sym",2.28439844831398,0,21.5550666949143,12.4676474909184,13.6719214735464,24.2055780288936,10.383637968659
"isogroup116108_Sym",9.37805678781529,0,10.7775333474571,9.97411799273474,83.5506312272279,12.1027890144468,40.4961880777702
"isogroup116109_Sym",17.1931041109947,0,3.84911905266327,5.81823549576193,7.59551192974799,52.9497019382048,20.7672759373181
"isogroup116113_Sym",18.3954190837915,4.98392642323679,16.9361238317184,20.779412484864,33.4202524908911,43.8726101773697,21.805639734184
"isogroup116117_Sym",17.3133356082744,4.98392642323679,13.0870047790551,9.14294149334018,6.07640954379839,25.7184266556995,9.34527417179313
"isogroup116120_Sym",5.41041737758575,0,3.07929524213061,4.98705899636737,0,3.0256972536117,1.0383637968659
"isogroup116131_Sym",0.601157486398416,0,2.30947143159796,4.15588249697281,9.11461431569758,37.8212156701463,18.6905483435863
"isogroup116133_Sym",1.80347245919525,0,0,6.64941199515649,9.11461431569758,30.256972536117,31.1509139059771
"isogroup116135_Sym",15.0289371599604,0,11.5473571579898,14.9611769891021,27.3438429470928,36.3083670433405,24.9207311247817
"isogroup116139_Sym",3.24625042655145,0,0,4.15588249697281,1.5191023859496,21.1798807752819,8.30691037492722
"isogroup116141_Sym",4.80925989118733,0,17.705947642251,8.31176499394562,13.6719214735464,28.7441239093112,10.383637968659
"isogroup116143_Sym",4.80925989118733,0,15.3964762106531,10.8052944921293,10.6337167016472,16.6413348948644,15.5754569529885
"isogroup116149_Sym",2.40462994559367,0,5.38876667372857,3.32470599757825,9.11461431569758,9.07709176083511,12.4603655623908
"isogroup116152_Sym",0.120231497279683,144.533866273867,14.6266524001204,2.49352949818369,3.0382047718992,30.256972536117,8.30691037492722
"isogroup116153_Sym",5.53064887486543,0,29.2533048002408,3.32470599757825,6.07640954379839,9.07709176083511,12.4603655623908
"isogroup116154_Sym",4.68902839390765,0,20.015419073849,19.1170594860749,10.6337167016472,25.7184266556995,16.6138207498544
"isogroup116158_Sym",4.08787090750923,0,17.705947642251,9.14294149334018,6.07640954379839,30.256972536117,19.7289121404522
"isogroup116165_Sym",8.29597331229814,0,3.07929524213061,7.48058849455106,6.07640954379839,28.7441239093112,19.7289121404522
"isogroup116167_Sym",4.56879689662796,0,0,9.14294149334018,10.6337167016472,7.56424313402926,13.4987293592567
"isogroup116178_Sym",0.120231497279683,64.7910435020782,3.84911905266327,1.66235299878912,12.1528190875968,9.07709176083511,17.6521845467203
"isogroup116195_Sym",25.0081514341741,84.7267491950253,59.2764334110143,41.5588249697281,51.6494811222863,57.4882478186224,34.2660052965748
"isogroup116201_Sym",4.80925989118733,0,19.2455952633163,25.7664714812314,27.3438429470928,69.5910368330692,31.1509139059771
"isogroup116204_Sym",7.45435283134036,0,3.84911905266327,0.831176499394562,0,6.05139450722341,3.11509139059771
"isogroup116209_Sym",14.427779673562,0,34.6420714739694,26.597647980626,21.2674334032944,12.1027890144468,12.4603655623908
"isogroup116210_Sym",11.9029182306886,0,4.61894286319592,6.64941199515649,10.6337167016472,15.1284862680585,8.30691037492722
"isogroup116215_Sym",3.72717641567018,0,0.769823810532653,4.98705899636737,1.5191023859496,6.05139450722341,10.383637968659
"isogroup116217_Sym",2.28439844831398,0,0,2.49352949818369,6.07640954379839,10.589940387641,16.6138207498544
"isogroup116218_Sym",27.6532443743271,0,26.1740095581102,46.5458839660955,82.0315288412783,77.1552799670985,79.9540123586745
"isogroup116219_Sym",8.05551031773878,24.9196321161839,18.4757714527837,14.9611769891021,30.382047718992,65.0524909526517,49.8414622495633
"isogroup116222_Sym",3.96763941022955,49.8392642323679,43.8799572003612,25.7664714812314,41.0157644206391,84.7195231011277,48.8030984526974
"isogroup116223_Sym",63.6024620609524,74.7588963485518,66.2048477058082,40.7276484703335,63.8023002098831,25.7184266556995,28.0358225153794
"isogroup116225_Sym",52.6613958085013,0,36.1817190950347,42.3900014691227,53.1685835082359,49.9240046845931,18.6905483435863
"isogroup116230_Sym",0.480925989118733,4.98392642323679,3.84911905266327,5.81823549576193,4.55730715784879,12.1027890144468,12.4603655623908
"isogroup116231_Sym",6.13180636126385,0,20.015419073849,12.4676474909184,13.6719214735464,12.1027890144468,17.6521845467203
"isogroup116234_Sym",14.6682426681214,383.762334589232,30.7929524213061,44.8835309673063,31.9011501049416,28.7441239093112,32.189277702843
"isogroup116238_Sym",0,0,9.23788572639184,3.32470599757825,4.55730715784879,16.6413348948644,3.11509139059771
"isogroup116240_Sym",11.1815292470105,0,4.61894286319592,6.64941199515649,12.1528190875968,15.1284862680585,21.805639734184
"isogroup116245_Sym",0.961851978237466,0,5.38876667372857,1.66235299878912,3.0382047718992,31.7698211629229,7.26854657806132
"isogroup116246_Sym",49.5353768792295,149.517792697104,43.1101333898286,42.3900014691227,74.4360169115303,68.0781882062633,74.762193374345
"isogroup116249_Sym",0,0,3.07929524213061,7.48058849455106,18.2292286313952,16.6413348948644,10.383637968659
"isogroup116253_Sym",2.40462994559367,0,6.15859048426123,6.64941199515649,9.11461431569758,10.589940387641,15.5754569529885
"isogroup116254_Sym",17.5537986028338,4.98392642323679,38.4911905266327,29.0911774788097,18.2292286313952,42.3597615505639,34.2660052965748
"isogroup116255_Sym",29.216253838963,144.533866273867,6.92841429479388,8.31176499394562,7.59551192974799,13.6156376412527,6.23018278119542
"isogroup116256_Sym",0,0,5.38876667372857,5.81823549576193,6.07640954379839,12.1027890144468,12.4603655623908
"isogroup116263_Sym",582.160909828226,722.669331369334,5990.76889356511,2168.53948692041,1488.72033823061,689.858973823469,546.179357151465
"isogroup116267_Sym",16.1110206354776,0,23.8645381265123,20.779412484864,47.0921739644375,54.4625505650107,22.8440035310499
"isogroup116271_Sym",10.2196772687731,0,0.769823810532653,9.14294149334018,10.6337167016472,10.589940387641,18.6905483435863
"isogroup116273_Sym",0,0,11.5473571579898,2.49352949818369,0,9.07709176083511,12.4603655623908
"isogroup116274_Sym",6.4925008531029,0,4.61894286319592,1.66235299878912,21.2674334032944,36.3083670433405,15.5754569529885
"isogroup116278_Sym",10.7006032578918,9.96785284647357,7.69823810532653,11.6364709915239,6.07640954379839,15.1284862680585,13.4987293592567
"isogroup116282_Sym",6.37226935582321,0,9.23788572639184,10.8052944921293,1.5191023859496,9.07709176083511,6.23018278119542
"isogroup116287_Sym",2.52486144287335,0,5.38876667372857,8.31176499394562,13.6719214735464,22.6927294020878,22.8440035310499
"isogroup116288_Sym",8.17574181501846,0,10.0077095369245,19.9482359854695,4.55730715784879,9.07709176083511,15.5754569529885
"isogroup116291_Sym",37.0313011621424,39.8714113858943,30.7929524213061,19.1170594860749,16.7101262454456,59.0010964454282,28.0358225153794
"isogroup116293_Sym",3.84740791294986,4.98392642323679,0,3.32470599757825,0,9.07709176083511,4.15345518746361
"isogroup116294_Sym",38.9550051186174,0,30.7929524213061,19.1170594860749,12.1528190875968,19.6670321484761,12.4603655623908
"isogroup116296_Sym",1.80347245919525,94.6946020414989,1.53964762106531,8.31176499394562,7.59551192974799,16.6413348948644,15.5754569529885
"isogroup116297_Sym",0,0,12.3171809685225,16.6235299878912,19.7483310173448,60.5139450722341,13.4987293592567
"isogroup116298_Sym",0.601157486398416,0,5.38876667372857,4.98705899636737,10.6337167016472,22.6927294020878,28.0358225153794
"isogroup116300_Sym",10.7006032578918,0,19.2455952633163,18.2858829866804,30.382047718992,24.2055780288936,26.9974587185135
"isogroup116301_Sym",3.6069449183905,0,8.46806191585918,5.81823549576193,6.07640954379839,9.07709176083511,11.4220017655249
"isogroup116305_Sym",10.8208347551715,0,5.38876667372857,16.6235299878912,9.11461431569758,13.6156376412527,15.5754569529885
"isogroup116311_Sym",3.36648192383113,0,3.07929524213061,4.98705899636737,6.07640954379839,30.256972536117,17.6521845467203
"isogroup116312_Sym",0,4.98392642323679,0,5.81823549576193,12.1528190875968,19.6670321484761,8.30691037492722
"isogroup116315_Sym",36.7908381675831,4.98392642323679,94.6883286955163,33.2470599757825,71.3978121396311,43.8726101773697,63.3401916088201
"isogroup116316_Sym",38.1133846376596,0,93.148681074451,14.1300004897075,59.2449930520343,48.4111560577873,58.1483726244906
"isogroup116323_Sym",13.8266221871636,9.96785284647357,5.38876667372857,4.98705899636737,7.59551192974799,34.7955184165346,15.5754569529885
"isogroup116327_Sym",24.1665309532163,9.96785284647357,4.61894286319592,5.81823549576193,12.1528190875968,45.3854588041756,20.7672759373181
"isogroup116334_Sym",18.2751875865119,0,7.69823810532653,9.97411799273474,12.1528190875968,25.7184266556995,17.6521845467203
"isogroup116338_Sym",6.01157486398416,39.8714113858943,2.30947143159796,13.298823990313,1.5191023859496,13.6156376412527,16.6138207498544
"isogroup116340_Sym",1.92370395647493,0,5.38876667372857,6.64941199515649,0,7.56424313402926,7.26854657806132
"isogroup116343_Sym",38.1133846376596,0,24.6343619370449,38.2341189721498,28.8629453330424,25.7184266556995,48.8030984526974
"isogroup116347_Sym",17.7942615973931,4.98392642323679,14.6266524001204,14.9611769891021,13.6719214735464,30.256972536117,14.5370931561226
"isogroup116348_Sym",1.68324096191557,0,3.07929524213061,7.48058849455106,9.11461431569758,6.05139450722341,15.5754569529885
"isogroup116349_Sym",16.4717151273166,4.98392642323679,38.4911905266327,5.81823549576193,19.7483310173448,48.4111560577873,20.7672759373181
"isogroup116350_Sym",4.92949138846701,0,2.30947143159796,9.97411799273474,24.3056381751936,31.7698211629229,30.1125501091112
"isogroup116352_Sym",8.41620480957783,4.98392642323679,9.23788572639184,9.14294149334018,16.7101262454456,52.9497019382048,14.5370931561226
"isogroup116353_Sym",21.8821325049024,89.7106756182621,43.8799572003612,24.1041184824423,27.3438429470928,36.3083670433405,43.6112794683679
"isogroup116356_Sym",0.36069449183905,0,0,8.31176499394562,6.07640954379839,25.7184266556995,14.5370931561226
"isogroup116357_Sym",5.0497228857467,0,18.4757714527837,7.48058849455106,12.1528190875968,34.7955184165346,12.4603655623908
"isogroup116361_Sym",11.3017607442902,0,1.53964762106531,4.15588249697281,3.0382047718992,15.1284862680585,7.26854657806132
"isogroup116362_Sym",47.4914414254749,4.98392642323679,66.9746715163408,48.2082369648846,62.2831978239335,57.4882478186224,57.1100088276247
"isogroup116364_Sym",0.961851978237466,4.98392642323679,0,1.66235299878912,1.5191023859496,37.8212156701463,13.4987293592567
"isogroup116368_Sym",22.3630584940211,4.98392642323679,3.84911905266327,9.97411799273474,16.7101262454456,19.6670321484761,8.30691037492722
"isogroup116372_Sym",5.89134336670448,4.98392642323679,6.15859048426123,5.81823549576193,6.07640954379839,18.1541835216702,11.4220017655249
"isogroup116376_Sym",7.33412133406068,4.98392642323679,6.15859048426123,4.15588249697281,4.55730715784879,1.51284862680585,3.11509139059771
"isogroup116379_Sym",1.80347245919525,0,0.769823810532653,1.66235299878912,3.0382047718992,6.05139450722341,12.4603655623908
"isogroup116380_Sym",1.4427779673562,209.324909775945,6.92841429479388,5.81823549576193,3.0382047718992,0,2.07672759373181
"isogroup116381_Sym",10.7006032578918,0,13.0870047790551,7.48058849455106,7.59551192974799,12.1027890144468,6.23018278119542
"isogroup116383_Sym",5.53064887486543,0,4.61894286319592,5.81823549576193,4.55730715784879,9.07709176083511,14.5370931561226
"isogroup116392_Sym",0,0,1.53964762106531,1.66235299878912,12.1528190875968,7.56424313402926,16.6138207498544
"isogroup116394_Sym",11.6624552361293,0,13.0870047790551,8.31176499394562,22.786535789244,16.6413348948644,19.7289121404522
"isogroup116396_Sym",17.5537986028338,4.98392642323679,11.5473571579898,7.48058849455106,18.2292286313952,10.589940387641,8.30691037492722
"isogroup116397_Sym",6.25203785854353,4.98392642323679,6.15859048426123,4.98705899636737,10.6337167016472,7.56424313402926,14.5370931561226
"isogroup116400_Sym",9.01736229597624,0,4.61894286319592,6.64941199515649,15.191023859496,7.56424313402926,18.6905483435863
"isogroup116402_Sym",1.92370395647493,0,6.15859048426123,4.98705899636737,1.5191023859496,0,2.07672759373181
"isogroup116403_Sym",0,0,0.769823810532653,1.66235299878912,6.07640954379839,16.6413348948644,15.5754569529885
"isogroup116407_Sym",6.73296384766226,0,5.38876667372857,3.32470599757825,1.5191023859496,3.0256972536117,7.26854657806132
"isogroup116409_Sym",0.120231497279683,34.8874849626575,0,10.8052944921293,7.59551192974799,9.07709176083511,5.19181898432951
"isogroup116410_Sym",0.240462994559367,0,7.69823810532653,7.48058849455106,7.59551192974799,16.6413348948644,10.383637968659
"isogroup116415_Sym",2.64509294015303,0,6.92841429479388,4.98705899636737,45.5730715784879,22.6927294020878,37.3810966871725
"isogroup116416_Sym",9.61851978237466,0,0,6.64941199515649,0,6.05139450722341,1.0383637968659
"isogroup116417_Sym",12.2636127225277,0,20.7852428843816,12.4676474909184,19.7483310173448,1.51284862680585,8.30691037492722
"isogroup116420_Sym",13.3456961980448,59.8071170788414,0,1.66235299878912,3.0382047718992,19.6670321484761,5.19181898432951
"isogroup116421_Sym",0,4.98392642323679,7.69823810532653,3.32470599757825,4.55730715784879,3.0256972536117,10.383637968659
"isogroup116422_Sym",18.7561135756306,179.421351236524,16.9361238317184,19.1170594860749,27.3438429470928,16.6413348948644,33.2276414997089
"isogroup116424_Sym",0,0,2.30947143159796,9.97411799273474,1.5191023859496,16.6413348948644,4.15345518746361
"isogroup116425_Sym",35.8289861893456,0,19.2455952633163,22.4417654836532,10.6337167016472,18.1541835216702,11.4220017655249
"isogroup116427_Sym",6.25203785854353,0,8.46806191585918,13.298823990313,9.11461431569758,3.0256972536117,5.19181898432951
"isogroup116434_Sym",1.20231497279683,0,5.38876667372857,2.49352949818369,3.0382047718992,7.56424313402926,6.23018278119542
"isogroup116435_Sym",4.08787090750923,0,3.84911905266327,3.32470599757825,10.6337167016472,15.1284862680585,9.34527417179313
"isogroup116439_Sym",23.5653734668179,0,13.0870047790551,5.81823549576193,10.6337167016472,21.1798807752819,20.7672759373181
"isogroup116442_Sym",9.49828828509498,0,3.07929524213061,13.298823990313,15.191023859496,18.1541835216702,9.34527417179313
"isogroup116443_Sym",3.6069449183905,0,3.84911905266327,1.66235299878912,0,0,11.4220017655249
"isogroup116444_Sym",0,0,12.3171809685225,26.597647980626,16.7101262454456,10.589940387641,7.26854657806132
"isogroup116446_Sym",0,0,3.07929524213061,12.4676474909184,1.5191023859496,7.56424313402926,10.383637968659
"isogroup116452_Sym",13.9468536844433,4.98392642323679,6.15859048426123,9.97411799273474,9.11461431569758,4.53854588041756,25.9590949216476
"isogroup116455_Sym",4.68902839390765,9.96785284647357,13.8568285895878,6.64941199515649,16.7101262454456,9.07709176083511,11.4220017655249
"isogroup116461_Sym",6.37226935582321,0,0,4.98705899636737,6.07640954379839,6.05139450722341,2.07672759373181
"isogroup116470_Sym",16.8324096191557,0,14.6266524001204,29.0911774788097,19.7483310173448,25.7184266556995,15.5754569529885
"isogroup116473_Sym",11.3017607442902,4.98392642323679,13.0870047790551,9.97411799273474,7.59551192974799,12.1027890144468,4.15345518746361
"isogroup116475_Sym",16.9526411164353,9.96785284647357,20.015419073849,19.9482359854695,15.191023859496,6.05139450722341,18.6905483435863
"isogroup116476_Sym",44.8463484853219,9.96785284647357,33.8722476634367,19.1170594860749,19.7483310173448,21.1798807752819,16.6138207498544
"isogroup116478_Sym",2.8855559347124,0,9.23788572639184,3.32470599757825,3.0382047718992,9.07709176083511,6.23018278119542
"isogroup116479_Sym",0.7213889836781,0,3.07929524213061,5.81823549576193,15.191023859496,10.589940387641,16.6138207498544
"isogroup116480_Sym",6.25203785854353,0,9.23788572639184,9.14294149334018,22.786535789244,12.1027890144468,9.34527417179313
"isogroup116481_Sym",1.32254647007652,0,4.61894286319592,0.831176499394562,9.11461431569758,6.05139450722341,10.383637968659
"isogroup116491_Sym",0.36069449183905,0,3.07929524213061,6.64941199515649,13.6719214735464,1.51284862680585,7.26854657806132
"isogroup116492_Sym",17.072872613715,9.96785284647357,22.3248905054469,35.7405894739662,16.7101262454456,45.3854588041756,24.9207311247817
"isogroup116493_Sym",12.6243072143667,0,3.84911905266327,4.15588249697281,9.11461431569758,12.1027890144468,6.23018278119542
"isogroup116497_Sym",3.12601892927176,0,10.0077095369245,5.81823549576193,6.07640954379839,10.589940387641,2.07672759373181
"isogroup116498_Sym",6.01157486398416,0,4.61894286319592,6.64941199515649,10.6337167016472,10.589940387641,14.5370931561226
"isogroup116501_Sym",0,0,9.23788572639184,10.8052944921293,9.11461431569758,7.56424313402926,6.23018278119542
"isogroup116506_Sym",1.92370395647493,4.98392642323679,21.5550666949143,12.4676474909184,1.5191023859496,7.56424313402926,2.07672759373181
"isogroup116508_Sym",0,0,1.53964762106531,20.779412484864,12.1528190875968,22.6927294020878,1.0383637968659
"isogroup116509_Sym",12.2636127225277,14.9517792697104,26.9438333686429,17.4547064872858,15.191023859496,33.2826697897288,24.9207311247817
"isogroup116511_Sym",5.16995438302638,4.98392642323679,13.0870047790551,8.31176499394562,18.2292286313952,21.1798807752819,14.5370931561226
"isogroup116512_Sym",1.68324096191557,0,4.61894286319592,5.81823549576193,6.07640954379839,6.05139450722341,9.34527417179313
"isogroup116514_Sym",35.4682916975066,0,9.23788572639184,4.98705899636737,6.07640954379839,4.53854588041756,3.11509139059771
"isogroup116515_Sym",1.32254647007652,0,2.30947143159796,3.32470599757825,3.0382047718992,13.6156376412527,3.11509139059771
"isogroup116516_Sym",3.36648192383113,0,4.61894286319592,9.97411799273474,7.59551192974799,12.1027890144468,11.4220017655249
"isogroup116518_Sym",0.480925989118733,4.98392642323679,2.30947143159796,5.81823549576193,9.11461431569758,13.6156376412527,5.19181898432951
"isogroup116520_Sym",7.93527882045909,0,13.0870047790551,10.8052944921293,3.0382047718992,0,3.11509139059771
"isogroup116524_Sym",9.73875127965434,0,10.0077095369245,8.31176499394562,10.6337167016472,19.6670321484761,14.5370931561226
"isogroup116529_Sym",4.44856539934828,4.98392642323679,15.3964762106531,3.32470599757825,13.6719214735464,6.05139450722341,16.6138207498544
"isogroup116532_Sym",7.45435283134036,0,8.46806191585918,3.32470599757825,10.6337167016472,19.6670321484761,7.26854657806132
"isogroup116535_Sym",3.00578743199208,0,0,3.32470599757825,6.07640954379839,3.0256972536117,5.19181898432951
"isogroup116537_Sym",1.4427779673562,0,6.92841429479388,9.14294149334018,15.191023859496,9.07709176083511,20.7672759373181
"isogroup116538_Sym",3.48671342111081,0,14.6266524001204,9.14294149334018,1.5191023859496,7.56424313402926,13.4987293592567
"isogroup116542_Sym",0.961851978237466,0,0,4.98705899636737,7.59551192974799,3.0256972536117,15.5754569529885
"isogroup116543_Sym",7.81504732317941,4.98392642323679,3.84911905266327,5.81823549576193,9.11461431569758,13.6156376412527,12.4603655623908
"isogroup116544_Sym",26.3306979042506,9.96785284647357,0,11.6364709915239,7.59551192974799,7.56424313402926,7.26854657806132
"isogroup116545_Sym",0,0,6.15859048426123,9.14294149334018,15.191023859496,6.05139450722341,5.19181898432951
"isogroup116549_Sym",3.00578743199208,4.98392642323679,23.8645381265123,19.1170594860749,7.59551192974799,22.6927294020878,30.1125501091112
"isogroup116557_Sym",13.2254647007652,0,9.23788572639184,18.2858829866804,31.9011501049416,4.53854588041756,10.383637968659
"isogroup116561_Sym",9.61851978237466,0,16.1663000211857,4.98705899636737,10.6337167016472,1.51284862680585,5.19181898432951
"isogroup116567_Sym",1.4427779673562,4.98392642323679,10.7775333474571,18.2858829866804,18.2292286313952,15.1284862680585,7.26854657806132
"isogroup116573_Sym",28.3746333580052,104.662454887972,14.6266524001204,6.64941199515649,21.2674334032944,15.1284862680585,30.1125501091112
"isogroup116578_Sym",1.92370395647493,4.98392642323679,10.7775333474571,17.4547064872858,9.11461431569758,7.56424313402926,7.26854657806132
"isogroup116581_Sym",0,0,8.46806191585918,8.31176499394562,4.55730715784879,9.07709176083511,5.19181898432951
"isogroup116585_Sym",0,159.485645543577,17.705947642251,4.98705899636737,6.07640954379839,13.6156376412527,13.4987293592567
"isogroup116587_Sym",29.4567168335224,0,18.4757714527837,3.32470599757825,12.1528190875968,1.51284862680585,7.26854657806132
"isogroup116588_Sym",25.0081514341741,0,4.61894286319592,9.97411799273474,13.6719214735464,13.6156376412527,15.5754569529885
"isogroup116590_Sym",3.72717641567018,0,18.4757714527837,8.31176499394562,15.191023859496,7.56424313402926,9.34527417179313
"isogroup116596_Sym",5.16995438302638,0,9.23788572639184,13.298823990313,15.191023859496,4.53854588041756,10.383637968659
"isogroup116599_Sym",2.40462994559367,0,0.769823810532653,0,7.59551192974799,1.51284862680585,6.23018278119542
"isogroup116602_Sym",3.12601892927176,169.453498390051,8.46806191585918,6.64941199515649,3.0382047718992,19.6670321484761,7.26854657806132
"isogroup116604_Sym",3.96763941022955,0,16.9361238317184,18.2858829866804,6.07640954379839,3.0256972536117,14.5370931561226
"isogroup116605_Sym",9.37805678781529,114.630307734446,6.15859048426123,0.831176499394562,3.0382047718992,9.07709176083511,9.34527417179313
"isogroup116607_Sym",9.73875127965434,19.9357056929471,4.61894286319592,9.97411799273474,18.2292286313952,9.07709176083511,7.26854657806132
"isogroup116611_Sym",26.0902349096913,4.98392642323679,10.7775333474571,20.779412484864,30.382047718992,25.7184266556995,21.805639734184
"isogroup116619_Sym",4.08787090750923,209.324909775945,29.2533048002408,7.48058849455106,7.59551192974799,7.56424313402926,6.23018278119542
"isogroup116620_Sym",0.240462994559367,0,1.53964762106531,10.8052944921293,4.55730715784879,7.56424313402926,5.19181898432951
"isogroup116621_Sym",5.41041737758575,0,6.92841429479388,6.64941199515649,10.6337167016472,0,4.15345518746361
"isogroup116622_Sym",0,0,3.07929524213061,5.81823549576193,1.5191023859496,25.7184266556995,5.19181898432951
"isogroup116627_Sym",6.37226935582321,0,3.84911905266327,4.15588249697281,18.2292286313952,7.56424313402926,5.19181898432951
"isogroup116630_Sym",6.61273235038258,0,4.61894286319592,5.81823549576193,6.07640954379839,7.56424313402926,1.0383637968659
"isogroup116635_Sym",4.92949138846701,0,30.7929524213061,16.6235299878912,25.8247405611432,12.1027890144468,9.34527417179313
"isogroup116640_Sym",11.5422237388496,4.98392642323679,12.3171809685225,6.64941199515649,15.191023859496,10.589940387641,9.34527417179313
"isogroup116645_Sym",28.1341703634459,0,25.4041857475776,15.7923534884967,12.1528190875968,6.05139450722341,5.19181898432951
"isogroup116646_Sym",0,0,44.6497810108939,49.8705899636737,42.5348668065887,22.6927294020878,30.1125501091112
"isogroup116647_Sym",0,0,2.30947143159796,2.49352949818369,3.0382047718992,10.589940387641,23.8823673279158
"isogroup116650_Sym",3.12601892927176,4.98392642323679,3.84911905266327,3.32470599757825,1.5191023859496,10.589940387641,6.23018278119542
"isogroup116652_Sym",18.5156505810712,0,11.5473571579898,17.4547064872858,4.55730715784879,10.589940387641,9.34527417179313
"isogroup116653_Sym",3.00578743199208,0,3.84911905266327,8.31176499394562,9.11461431569758,10.589940387641,10.383637968659
"isogroup116657_Sym",2.64509294015303,0,19.2455952633163,9.14294149334018,9.11461431569758,7.56424313402926,8.30691037492722
"isogroup116658_Sym",28.9757908444037,274.115953278023,15.3964762106531,3.32470599757825,4.55730715784879,7.56424313402926,6.23018278119542
"isogroup116659_Sym",19.2370395647493,4.98392642323679,10.0077095369245,0.831176499394562,6.07640954379839,13.6156376412527,9.34527417179313
"isogroup116660_Sym",3.6069449183905,0,12.3171809685225,8.31176499394562,9.11461431569758,4.53854588041756,10.383637968659
"isogroup116664_Sym",3.84740791294986,0,6.92841429479388,9.97411799273474,3.0382047718992,15.1284862680585,5.19181898432951
"isogroup116665_Sym",1.20231497279683,4.98392642323679,7.69823810532653,16.6235299878912,7.59551192974799,7.56424313402926,3.11509139059771
"isogroup116666_Sym",9.37805678781529,0,6.15859048426123,0,0,0,1.0383637968659
"isogroup116667_Sym",0,0,15.3964762106531,7.48058849455106,6.07640954379839,6.05139450722341,4.15345518746361
"isogroup116669_Sym",35.9492176866253,54.8231906556046,29.2533048002408,20.779412484864,21.2674334032944,16.6413348948644,20.7672759373181
"isogroup116670_Sym",11.1815292470105,0,9.23788572639184,4.15588249697281,1.5191023859496,3.0256972536117,1.0383637968659
"isogroup116671_Sym",25.6093089205725,0,6.15859048426123,17.4547064872858,25.8247405611432,51.436853311399,19.7289121404522
"isogroup116674_Sym",0,44.8553378091311,8.46806191585918,12.4676474909184,6.07640954379839,1.51284862680585,6.23018278119542
"isogroup116675_Sym",5.7711118694248,0,0,7.48058849455106,6.07640954379839,10.589940387641,4.15345518746361
"isogroup116678_Sym",6.4925008531029,0,13.8568285895878,15.7923534884967,18.2292286313952,4.53854588041756,7.26854657806132
"isogroup116679_Sym",19.4775025593087,0,1.53964762106531,0,3.0382047718992,15.1284862680585,11.4220017655249
"isogroup116680_Sym",12.9850017062058,0,7.69823810532653,0,1.5191023859496,4.53854588041756,0
"isogroup116682_Sym",2.40462994559367,0,6.92841429479388,3.32470599757825,0,4.53854588041756,4.15345518746361
"isogroup116683_Sym",2.28439844831398,0,12.3171809685225,5.81823549576193,3.0382047718992,9.07709176083511,15.5754569529885
"isogroup116691_Sym",7.93527882045909,0,9.23788572639184,2.49352949818369,9.11461431569758,10.589940387641,10.383637968659
"isogroup116692_Sym",2.1641669510343,0,15.3964762106531,14.9611769891021,16.7101262454456,10.589940387641,11.4220017655249
"isogroup116693_Sym",1.32254647007652,0,2.30947143159796,4.15588249697281,1.5191023859496,16.6413348948644,4.15345518746361
"isogroup116695_Sym",5.89134336670448,114.630307734446,5.38876667372857,3.32470599757825,4.55730715784879,10.589940387641,11.4220017655249
"isogroup116697_Sym",0,0,5.38876667372857,7.48058849455106,6.07640954379839,4.53854588041756,10.383637968659
"isogroup116706_Sym",4.20810240478891,0,0,7.48058849455106,6.07640954379839,12.1027890144468,8.30691037492722
"isogroup116709_Sym",3.84740791294986,0,6.92841429479388,14.1300004897075,18.2292286313952,13.6156376412527,17.6521845467203
"isogroup116712_Sym",4.92949138846701,0,3.07929524213061,1.66235299878912,3.0382047718992,9.07709176083511,5.19181898432951
"isogroup116715_Sym",3.84740791294986,0,9.23788572639184,14.1300004897075,16.7101262454456,3.0256972536117,10.383637968659
"isogroup116718_Sym",0,0,2.30947143159796,4.15588249697281,13.6719214735464,16.6413348948644,7.26854657806132
