GeneName,R_033_C_Pp_yr2,R_036_C_Pp_yr2,R_045_C_Pp_yr2,R_048_C_Pp_yr2,R_049_La_Pp_yr2,R_051_C_Pp_yr2,R_052_La_Pp_yr2,R_054_C_Pp_yr2,R_057_C_Pp_yr2,R_058_La_Pp_yr2
isogroup284698_Sym,0,0,0,0,0,0,0,0,0,0
isogroup28469_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284703_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284704_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284712_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284718_Sym,1,0,0,0,0,0,0,0,0,0
isogroup284728_Sym,0,0,0,0,0,0,0,0,0,0
isogroup28472_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284732_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284742_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284743_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284744_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284747_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284751_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284755_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284756_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284759_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284763_Sym,0,0,0,0,0,0,0,0,0,2
isogroup284767_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284769_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284778_Sym,0,0,0,0,0,0,0,0,0,0
isogroup28477_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284781_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284786_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284788_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284790_Sym,0,1,0,0,0,0,0,0,0,0
isogroup284798_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284806_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284810_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284815_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284820_Sym,0,0,1,0,1,0,0,2,9,1
isogroup284823_Sym,5,0,1,1,0,0,0,0,0,0
isogroup284826_Sym,49,1,1,1,2,0,1,0,0,0
isogroup284830_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284837_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284839_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284845_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284848_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284849_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284852_Sym,0,0,0,0,0,0,0,0,3,0
isogroup284854_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284860_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284861_Sym,0,0,0,0,0,0,0,0,1,0
isogroup284869_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284885_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284886_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284887_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284893_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284895_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284899_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284903_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284904_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284905_Sym,0,0,0,0,0,0,0,0,0,0
isogroup28490_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284912_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284915_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284918_Sym,0,1,0,0,0,0,0,0,0,0
isogroup28491_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284925_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284926_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284928_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284929_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284933_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284934_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284939_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284942_Sym,0,0,1,0,0,0,0,0,0,0
isogroup284953_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284957_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284963_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284966_Sym,0,0,3,1,1,0,1,0,0,0
isogroup284968_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284971_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284972_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284979_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284980_Sym,0,1,0,1,0,0,0,0,0,0
isogroup284986_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284992_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284994_Sym,0,0,0,1,0,0,0,0,0,0
isogroup284995_Sym,0,0,0,0,0,0,0,0,0,0
isogroup284996_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285005_Sym,0,1,0,0,0,0,0,0,0,0
isogroup285025_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285030_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285031_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285037_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285040_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285042_Sym,0,0,0,0,0,0,0,0,0,1
isogroup285049_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285051_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285054_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285056_Sym,0,0,0,0,0,0,0,0,0,1
isogroup285066_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285068_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285071_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285073_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285079_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285084_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285095_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285096_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285097_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285107_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285114_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285119_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285120_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285121_Sym,0,0,0,0,0,0,0,0,1,0
isogroup285129_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285130_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285138_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285148_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285149_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285151_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285154_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285156_Sym,0,0,0,0,0,0,0,0,0,1
isogroup285159_Sym,0,0,2,0,0,0,0,1,2,2
isogroup285161_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285162_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285177_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285184_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285188_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285192_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285203_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285205_Sym,0,0,0,0,0,0,0,1,0,0
isogroup285211_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285212_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285219_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285225_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285227_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285245_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285248_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285251_Sym,0,1,0,0,0,0,0,0,0,0
isogroup285258_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285262_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285265_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285267_Sym,0,0,0,0,0,0,0,1,1,2
isogroup285271_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285276_Sym,0,21,0,0,0,0,0,1,7,3
isogroup285277_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285279_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285282_Sym,0,0,0,0,0,0,0,0,1,0
isogroup285286_Sym,0,0,0,0,0,0,0,1,0,0
isogroup285289_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285290_Sym,0,1,0,0,0,0,0,0,0,0
isogroup285298_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285304_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285310_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285312_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285315_Sym,0,0,0,0,0,0,0,0,0,0
isogroup28531_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285321_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285322_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285323_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285324_Sym,0,0,0,0,0,0,0,0,1,0
isogroup285330_Sym,0,0,0,0,0,0,0,0,0,1
isogroup285331_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285339_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285340_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285342_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285345_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285347_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285348_Sym,0,0,0,0,0,0,0,1,3,0
isogroup285349_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285355_Sym,0,0,0,0,0,3,0,0,0,0
isogroup285356_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285368_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285372_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285377_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285382_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285389_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285390_Sym,0,0,0,0,0,0,0,1,0,0
isogroup285395_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285400_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285402_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285409_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285410_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285411_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285416_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285420_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285422_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285423_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285424_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285426_Sym,0,0,0,0,0,0,0,0,0,0
isogroup28542_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285432_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285444_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285448_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285449_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285454_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285455_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285457_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285459_Sym,0,1,0,0,0,0,0,0,0,0
isogroup285463_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285469_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285478_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285481_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285482_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285483_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285486_Sym,0,0,1,0,2,0,0,1,0,0
isogroup28548_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285490_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285495_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285497_Sym,0,0,0,0,0,0,0,0,0,0
isogroup28549_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285503_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285511_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285512_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285513_Sym,0,0,0,0,0,0,0,0,1,0
isogroup285515_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285518_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285521_Sym,0,1,0,0,0,0,0,0,0,0
isogroup285524_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285532_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285536_Sym,0,0,1,0,0,0,0,0,0,0
isogroup285537_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285544_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285549_Sym,0,0,0,0,0,0,0,0,0,0
isogroup28554_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285550_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285552_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285553_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285554_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285556_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285560_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285563_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285566_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285567_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285574_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285576_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285579_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285580_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285582_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285588_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285589_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285591_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285599_Sym,0,0,0,0,0,0,0,0,0,0
isogroup28559_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285600_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285601_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285602_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285607_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285608_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285612_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285620_Sym,0,0,1,0,0,0,0,0,0,0
isogroup285623_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285627_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285629_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285632_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285640_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285642_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285645_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285648_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285650_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285658_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285659_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285666_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285669_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285680_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285681_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285685_Sym,0,0,0,0,0,0,0,0,0,0
isogroup28568_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285693_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285701_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285702_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285709_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285714_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285715_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285716_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285720_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285722_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285726_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285727_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285730_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285734_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285737_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285739_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285740_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285743_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285746_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285752_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285755_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285762_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285765_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285768_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285771_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285773_Sym,0,0,0,0,0,0,0,1,1,0
isogroup285774_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285780_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285784_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285787_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285789_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285793_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285800_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285802_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285806_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285808_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285809_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285817_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285819_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285822_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285828_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285829_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285837_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285838_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285841_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285843_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285845_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285848_Sym,0,0,0,0,0,0,0,0,0,0
isogroup28584_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285851_Sym,0,0,0,0,0,0,0,0,1,0
isogroup285852_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285860_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285861_Sym,0,0,0,0,0,0,0,0,0,2
isogroup285863_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285864_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285869_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285872_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285875_Sym,0,0,0,2,0,0,0,0,0,0
isogroup285877_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285878_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285888_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285897_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285898_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285899_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285902_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285903_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285910_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285912_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285914_Sym,0,0,0,0,0,0,0,1,0,2
isogroup285917_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285920_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285921_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285924_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285926_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285937_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285938_Sym,0,0,0,0,0,0,0,0,0,0
isogroup28593_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285942_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285946_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285948_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285949_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285955_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285957_Sym,0,0,0,0,0,0,0,0,0,1
isogroup285961_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285963_Sym,0,0,0,0,0,0,0,0,0,1
isogroup285965_Sym,0,0,0,0,0,0,0,0,0,0
isogroup28596_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285974_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285980_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285981_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285985_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285988_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285990_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285991_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285992_Sym,0,0,0,0,0,0,0,0,0,0
isogroup285996_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286005_Sym,0,0,1,0,0,0,0,1,1,1
isogroup286008_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286010_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286013_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286021_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286023_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286029_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286030_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286033_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286040_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286041_Sym,0,0,1,0,0,0,0,0,0,0
isogroup286045_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286046_Sym,0,0,0,0,0,0,0,0,1,0
isogroup286049_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286051_Sym,0,0,0,0,0,0,0,0,0,0
isogroup28605_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286060_Sym,0,0,0,0,0,0,0,0,2,1
isogroup286061_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286063_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286066_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286068_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286072_Sym,0,0,0,0,0,0,0,2,0,0
isogroup286077_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286083_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286085_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286087_Sym,0,0,0,0,0,0,0,0,3,2
isogroup286089_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286090_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286095_Sym,0,0,0,2,0,0,0,1,0,0
isogroup286098_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286100_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286124_Sym,0,0,0,0,0,0,0,0,2,0
isogroup286125_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286126_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286129_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286130_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286133_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286137_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286144_Sym,0,0,0,1,0,0,0,0,0,1
isogroup286160_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286173_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286175_Sym,0,1,0,0,0,0,0,0,0,0
isogroup286177_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286179_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286182_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286190_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286191_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286194_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286198_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286200_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286206_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286212_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286216_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286230_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286235_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286245_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286248_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286250_Sym,0,0,3,0,0,0,0,0,0,0
isogroup286252_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286253_Sym,0,0,0,0,0,0,1,0,0,0
isogroup286254_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286255_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286264_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286268_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286273_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286276_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286277_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286278_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286281_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286282_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286293_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286294_Sym,0,0,1,0,0,0,0,1,5,3
isogroup286311_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286314_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286316_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286324_Sym,0,0,0,0,0,0,0,0,0,0
isogroup28634_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286356_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286362_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286365_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286366_Sym,0,0,0,0,1,0,0,0,0,0
isogroup286368_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286383_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286390_Sym,0,0,0,0,0,0,0,1,0,0
isogroup286391_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286413_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286414_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286417_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286419_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286420_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286422_Sym,0,0,0,0,0,0,0,0,0,0
isogroup286427_Sym,0,0,0,0,0,0,0,0,0,0
